,targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
1335,Catalina (C/2013 US10),2457853.702586805,A.D. 2017-Apr-10 04:51:43.5000,8.4,2.44110443753608,6.5,5.06518990882275,2.882706039083672,0.006706369159014574,0.006172164145120908,0.00327138424906708,0.03649338565992921,6.318633855127834,0.009031156337999901
1336,Catalina (C/2013 US10),2457854.702586805,A.D. 2017-Apr-11 04:51:43.5000,8.4,2.447809380522873,6.5,5.071359106682616,2.885975733882491,0.006703517543789003,0.006166234620832092,0.003268007121962544,0.03654552947463158,6.327662276770707,0.009025689105798877
1337,Catalina (C/2013 US10),2457855.702586805,A.D. 2017-Apr-12 04:51:43.5000,8.4,2.454511474080542,6.5,5.077522384141136,2.889242056865294,0.006700670299224973,0.006160323326733494,0.003264640607959939,0.0365976417505733,6.336685237646456,0.009020234794684574
1338,Catalina (C/2013 US10),2457856.702586805,A.D. 2017-Apr-13 04:51:43.5000,8.4,2.461210722575166,6.5,5.083679759381524,2.892505018618021,0.0066978274161993,0.006154430168985243,0.003261284652800482,0.0366497225622237,6.345702750649041,0.009014793350479784
1339,Catalina (C/2013 US10),2457857.702586805,A.D. 2017-Apr-14 04:51:43.5000,8.4,2.467907130363824,6.5,5.089831250493507,2.89576462967254,0.006694988885830556,0.006148555054461926,0.003257939202590699,0.03670177198374047,6.354714828618468,0.00900936471944884
1340,Catalina (C/2013 US10),2457858.702586805,A.D. 2017-Apr-15 04:51:43.5000,8.4,2.474600701794818,6.5,5.095976875474047,2.899020900507006,0.006692154699437546,0.006142697890760412,0.003254604203803996,0.03675379008897219,6.363721484341226,0.009003948848293008
1341,Catalina (C/2013 US10),2457859.702586805,A.D. 2017-Apr-16 04:51:43.5000,8.4,2.48129144120785,6.5,5.102116652228068,2.902273841546231,0.006689324848502601,0.006136858586200843,0.003251279603281269,0.03680577695146089,6.372722730550718,0.008998545684141667
1342,Catalina (C/2013 US10),2457860.702586805,A.D. 2017-Apr-17 04:51:43.5000,8.4,2.487979352934179,6.5,5.108250598569168,2.905523463162055,0.006686499324639758,0.006131037049822663,0.003247965348230671,0.03685773264444443,6.381718579927688,0.008993155174540815
1343,Catalina (C/2013 US10),2457861.702586805,A.D. 2017-Apr-18 04:51:43.5000,8.4,2.494664441296726,6.5,5.11437873222035,2.908769775673705,0.006683678119567534,0.006125233191377038,0.003244661386226701,0.03690965724085889,6.390709045100628,0.008987777267440024
1344,Catalina (C/2013 US10),2457862.702586805,A.D. 2017-Apr-19 04:51:43.5000,8.4,2.501346710610176,6.5,5.120501070814711,2.912012789348166,0.006680861225085968,0.006119446921317041,0.003241367665208742,0.03696155081334088,6.399694138646177,0.008982411911178868
1345,Catalina (C/2013 US10),2457863.702586805,A.D. 2017-Apr-20 04:51:43.5000,8.4,2.508026165181048,6.5,5.126617631896153,2.915252514400549,0.006678048633057466,0.006113678150786199,0.003238084133479147,0.03701341343422974,6.408673873089501,0.008977059054473218
1346,Catalina (C/2013 US10),2457864.702586805,A.D. 2017-Apr-21 04:51:43.5000,8.4,2.514702809307745,6.5,5.132728432920058,2.918488960994436,0.006675240335390921,0.006107926791606259,0.003234810739700983,0.03706524517556962,6.417648260904663,0.008971718646401904
1347,Catalina (C/2013 US10),2457865.702586805,A.D. 2017-Apr-22 04:51:43.5000,8.4,2.521376647280599,6.5,5.13883349125397,2.921722139242268,0.006672436324029014,0.006102192756264494,0.003231547432895468,0.03711704610911169,6.426617314514988,0.00896639063639406
1348,Catalina (C/2013 US10),2457866.702586805,A.D. 2017-Apr-23 04:51:43.5000,8.4,2.528047683381894,6.5,5.14493282417824,2.924952059205674,0.00666963659093734,0.00609647595790128,0.003228294162439303,0.03716881630631595,6.435581046293393,0.00896107497421724
1349,Catalina (C/2013 US10),2457867.702586805,A.D. 2017-Apr-24 04:51:43.5000,8.4,2.53471592188589,6.5,5.151026448886685,2.928178730895836,0.006666841128096183,0.006090776310297551,0.003225050878061759,0.03722055583835326,6.444539468562727,0.008955771609966336
1350,Catalina (C/2013 US10),2457868.702586805,A.D. 2017-Apr-25 04:51:43.5000,8.4,2.541381367058832,6.5,5.157114382487217,2.931402164273846,0.006664049927493828,0.006085093727862701,0.003221817529841701,0.03727226477610716,6.453492593596099,0.00895048049405332
1351,Catalina (C/2013 US10),2457869.702586805,A.D. 2017-Apr-26 04:51:43.5000,8.4,2.548044023158954,6.5,5.163196642002469,2.934622369251044,0.006661262981121145,0.006079428125622981,0.003218594068204549,0.03732394319017568,6.462440433617184,0.008945201577197831
1352,Catalina (C/2013 US10),2457870.702586805,A.D. 2017-Apr-27 04:51:43.5000,8.4,2.554703894436481,6.5,5.1692732443704,2.937839355689368,0.006658480280967702,0.006073779419210594,0.003215380443919186,0.03737559115087315,6.471383000800519,0.008939934810418848
1353,Catalina (C/2013 US10),2457871.702586805,A.D. 2017-Apr-28 04:51:43.5000,8.4,2.561360985133625,6.5,5.175344206444902,2.941053133401699,0.006655701819018096,0.00606814752485288,0.003212176608094882,0.03742720872823178,6.480320307271814,0.008934680145026462
1354,Catalina (C/2013 US10),2457872.702586805,A.D. 2017-Apr-29 04:51:43.5000,8.4,2.568015299484578,6.5,5.181409544996389,2.944263712152191,0.006652927587249996,0.006062532359362344,0.003208982512178153,0.03747879599200346,6.489252365108229,0.008929437532614933
1355,Catalina (C/2013 US10),2457873.702586805,A.D. 2017-Apr-30 04:51:43.5000,8.4,2.574666841715508,6.5,5.187469276712372,2.947471101656614,0.006650157577632152,0.006056933840126956,0.003205798107949661,0.03753035301166125,6.498179186338658,0.008924206925055933
1356,Catalina (C/2013 US10),2457874.702586805,A.D. 2017-May-01 04:51:43.5000,8.4,2.581315616044545,6.5,5.193523418198039,2.950675311582687,0.006647391782123102,0.006051351885101233,0.003202623347521154,0.03758187985640111,6.507100782944003,0.008918988274492666
1357,Catalina (C/2013 US10),2457875.702586805,A.D. 2017-May-02 04:51:43.5000,8.4,2.587961626681773,6.5,5.199571985976809,2.9538763515504,0.006644630192670052,0.006045786412797155,0.003199458183332388,0.03763337659514331,6.516017166857442,0.008913781533333888
1358,Catalina (C/2013 US10),2457876.702586805,A.D. 2017-May-03 04:51:43.5000,8.4,2.594604877829216,6.5,5.205614996490888,2.957074231132349,0.006641872801208338,0.006040237342275978,0.003196302568148095,0.03768484329653402,6.524928349964692,0.008908586654248835
1359,Catalina (C/2013 US10),2457877.702586805,A.D. 2017-May-04 04:51:43.5000,8.4,2.601245373680828,6.5,5.211652466101817,2.960268959854056,0.006639119599660957,0.006034704593140114,0.003193156455054975,0.03773628002894682,6.533834344104269,0.008903403590162234
1360,Catalina (C/2013 US10),2457878.702586805,A.D. 2017-May-05 04:51:43.5000,8.4,2.60788311842248,6.5,5.217684411091003,2.963460547194288,0.006636370579938176,0.006029188085525316,0.003190019797458731,0.03778768686048411,6.542735161067739,0.008898232294249566
1361,Catalina (C/2013 US10),2457879.702586805,A.D. 2017-May-06 04:51:43.5000,8.4,2.614518116231945,6.5,5.223710847660256,2.966649002585377,0.006633625733937335,0.006023687740093009,0.003186892549081109,0.03783906385897856,6.551630812599965,0.008893072719932475
1362,Catalina (C/2013 US10),2457880.702586805,A.D. 2017-May-07 04:51:43.5000,8.4,2.621150371278889,6.5,5.229731791932305,2.969834335413531,0.006630885053542713,0.006018203478022858,0.003183774663956995,0.03789041109199452,6.560521310399355,0.008887924820874417
1363,Catalina (C/2013 US10),2457881.702586805,A.D. 2017-May-08 04:51:43.5000,8.4,2.627779887724856,6.5,5.235747259951314,2.973016555019152,0.006628148530625445,0.006012735221005498,0.003180666096431519,0.03794172862682946,6.569406666118097,0.008882788550976411
1364,Catalina (C/2013 US10),2457882.702586805,A.D. 2017-May-09 04:51:43.5000,8.4,2.634406669723252,6.5,5.241757267683393,2.976195670697141,0.006625416157043427,0.006007282891235101,0.003177566801157188,0.03799301653051523,6.578286891362403,0.008877663864372618
1365,Catalina (C/2013 US10),2457883.702586805,A.D. 2017-May-10 04:51:43.5000,8.4,2.641030721419336,6.5,5.247761831017092,2.9793716916972,0.006622687924641292,0.00600184641140222,0.00317447673309105,0.03804427486981948,6.587161997692727,0.0088725507154262
1366,Catalina (C/2013 US10),2457884.702586805,A.D. 2017-May-11 04:51:43.5000,8.4,2.647652046950205,6.5,5.253760965763898,2.982544627224142,0.006619963825250343,0.005996425704686308,0.003171395847491851,0.03809550371124688,6.596031996624002,0.008867449058724828
1367,Catalina (C/2013 US10),2457885.702586805,A.D. 2017-May-12 04:51:43.5000,8.4,2.65427065044478,6.5,5.259754687658718,2.985714486438189,0.0066172438506886,0.005991020694748293,0.003168324099917231,0.03814670312104051,6.604896899625859,0.008862358849076291
1368,Catalina (C/2013 US10),2457886.702586805,A.D. 2017-May-13 04:51:43.5000,8.4,2.660886536023793,6.5,5.265743012360359,2.988881278455265,0.006614527992760715,0.005985631305722899,0.003165261446220889,0.03819787316518305,6.613756718122842,0.008857280041503796
1369,Catalina (C/2013 US10),2457887.702586805,A.D. 2017-May-14 04:51:43.5000,8.4,2.667499707799777,6.5,5.271725955451997,2.992045012347302,0.006611816243258148,0.005980257462210674,0.003162207842549777,0.03824901390939804,6.622611463494632,0.008852212591241129
1370,Catalina (C/2013 US10),2457888.702586805,A.D. 2017-May-15 04:51:43.5000,8.4,2.674110169877044,6.5,5.277703532441634,2.995205697142517,0.006609108593959264,0.005974899089269792,0.003159163245341255,0.03830012541915103,6.63146114707624,0.008847156453727556
1371,Catalina (C/2013 US10),2457889.702586805,A.D. 2017-May-16 04:51:43.5000,8.4,2.680717926351685,6.5,5.283675758762557,2.99836334182571,0.006606405036629679,0.005969556112407362,0.003156127611320238,0.03835120775965081,6.640305780158216,0.008842111584602427
1372,Catalina (C/2013 US10),2457890.702586805,A.D. 2017-May-17 04:51:43.5000,8.4,2.687322981311545,6.5,5.289642649773785,3.001517955338554,0.006603705563022765,0.005964228457570294,0.003153100897496284,0.03840226099585055,6.64914537398685,0.0088370779396994
1373,Catalina (C/2013 US10),2457891.702586805,A.D. 2017-May-18 04:51:43.5000,8.4,2.693925338836218,6.5,5.295604220760493,3.004669546579863,0.006601010164880437,0.005958916051135602,0.003150083061160657,0.03845328519244884,6.65797993976436,0.008832055475040328
1374,Catalina (C/2013 US10),2457892.702586805,A.D. 2017-May-19 04:51:43.5000,8.4,2.700525002997038,6.5,5.301560486934452,3.007818124405891,0.00659831883393449,0.005953618819900064,0.003147074059883286,0.03850428041389085,6.666809488649079,0.008827044146828781
1375,Catalina (C/2013 US10),2457893.702586805,A.D. 2017-May-20 04:51:43.5000,8.4,2.707121977857061,6.5,5.307511463434425,3.010963697630595,0.006595631561908142,0.005948336691069134,0.003144073851509679,0.03855524672436927,6.675634031755624,0.008822043911443015
1376,Catalina (C/2013 US10),2457894.702586805,A.D. 2017-May-21 04:51:43.5000,8.4,2.713716267471066,6.5,5.313457165326588,3.014106275025915,0.00659294834051872,0.005943069592245059,0.003141082394157679,0.03860618418782535,6.684453580155086,0.008817054725428698
1377,Catalina (C/2013 US10),2457895.702586805,A.D. 2017-May-22 04:51:43.5000,8.4,2.720307875885549,6.5,5.319397607604908,3.017245865322044,0.006590269161480939,0.005937817451414058,0.003138099646214106,0.03865709286794984,6.693268144875172,0.008812076545491055
1378,Catalina (C/2013 US10),2457896.702586805,A.D. 2017-May-23 04:51:43.5000,8.4,2.726896807138718,6.5,5.325332805191528,3.020382477207693,0.00658759401651165,0.005932580196932686,0.003135125566331219,0.0387079728281839,6.702077736900377,0.008807109328486894
1379,Catalina (C/2013 US10),2457897.702586805,A.D. 2017-May-24 04:51:43.5000,8.4,2.733483065260503,6.5,5.331262772937123,3.02351611933036,0.006584922897335855,0.005927357757512993,0.003132160113422991,0.03875882413171988,6.710882367172122,0.008802153031416078
1380,Catalina (C/2013 US10),2457898.702586805,A.D. 2017-May-25 04:51:43.5000,8.4,2.740066654272567,6.5,5.337187525621256,3.026646800296585,0.006582255795694875,0.005922150062206934,0.003129203246661133,0.03880964684150224,6.719682046588898,0.008797207611413197
1381,Catalina (C/2013 US10),2457899.702586805,A.D. 2017-May-26 04:51:43.5000,8.4,2.746647578188327,6.5,5.343107077952697,3.029774528672203,0.006579592703356845,0.005916957040389746,0.00312625492547084,0.03886044102022818,6.72847678600639,0.008792273025739252
1382,Catalina (C/2013 US10),2457900.702586805,A.D. 2017-May-27 04:51:43.5000,8.4,2.753225841012984,6.5,5.349021444569755,3.032899312982606,0.006576933612130131,0.0059117786217427,0.003123315109526244,0.03891120673034845,6.73726659623761,0.008787349231773912
1383,Catalina (C/2013 US10),2457901.702586805,A.D. 2017-May-28 04:51:43.5000,8.4,2.759801446743579,6.5,5.35493064004056,3.036021161712975,0.006574278513880445,0.005906614736235194,0.003120383758745488,0.03896194403406794,6.746051488053004,0.008782436187008639
1384,Catalina (C/2013 US10),2457902.702586805,A.D. 2017-May-29 04:51:43.5000,8.4,2.766374399369051,6.5,5.360834678863349,3.039140083308534,0.006571627400552255,0.005901465314106984,0.003117460833285434,0.03901265299334636,6.75483147218056,0.008777533849041551
1385,Catalina (C/2013 US10),2457903.702586805,A.D. 2017-May-30 04:51:43.5000,8.4,2.772944702870338,6.5,5.366733575466728,3.042256086174779,0.006568980264195315,0.005896330285851124,0.003114546293535977,0.03906333366989883,6.763606559305918,0.008772642175574833
1386,Catalina (C/2013 US10),2457904.702586805,A.D. 2017-May-31 04:51:43.5000,8.4,2.779512361220493,6.5,5.372627344209916,3.045369178677713,0.006566337096997346,0.005891209582198354,0.00311164010011394,0.03911398612519647,6.772376760072476,0.008767761124415695
1387,Catalina (C/2013 US10),2457905.702586805,A.D. 2017-Jun-01 04:51:43.5000,8.4,2.786077378384838,6.5,5.378515999382976,3.04847936914406,0.006563697891323128,0.005886103134104686,0.003108742213856648,0.03916461042046704,6.78114208508149,0.008762890653482465
1388,Catalina (C/2013 US10),2457906.702586805,A.D. 2017-Jun-02 04:51:43.5000,8.4,2.792639758321173,6.5,5.384399555207034,3.051586665861494,0.00656106263976185,0.005881010872743609,0.003105852595815145,0.03921520661669558,6.789902544892196,0.008758030720817656
1389,Catalina (C/2013 US10),2457907.702586805,A.D. 2017-Jun-03 04:51:43.5000,8.4,2.799199504980018,6.5,5.390278025834501,3.054691077078846,0.006558431335181284,0.005875932729505362,0.003102971207247379,0.03926577477462526,6.798658150021943,0.00875318128460959
1390,Catalina (C/2013 US10),2457908.702586805,A.D. 2017-Jun-04 04:51:43.5000,8.4,2.805756622304928,6.5,5.396151425349289,3.057792611006299,0.006555803970791295,0.005870868636006579,0.003100098009611398,0.03931631495475822,6.807408910946354,0.008748342303226206
1391,Catalina (C/2013 US10),2457909.702586805,A.D. 2017-Jun-05 04:51:43.5000,8.4,2.812311114232867,6.5,5.402019767767047,3.060891275815595,0.00655318054021339,0.005865818524112918,0.003097232964559064,0.03936682721735681,6.816154838099533,0.00874351373526204
1392,Catalina (C/2013 US10),2457910.702586805,A.D. 2017-Jun-06 04:51:43.5000,8.4,2.818862984694656,6.5,5.407883067035431,3.063987079640222,0.006550561037556022,0.005860782325979731,0.003094376033930733,0.03941731162244502,6.82489594187431,0.008738695539602484
1393,Catalina (C/2013 US10),2457911.702586805,A.D. 2017-Jun-07 04:51:43.5000,8.4,2.825412237615502,6.5,5.413741337034423,3.067080030575605,0.006547945457492347,0.005855759974113447,0.003091527179751421,0.03946776822981046,6.833632232622585,0.008733887675506244
1394,Catalina (C/2013 US10),2457912.702586805,A.D. 2017-Jun-08 04:51:43.5000,8.4,2.831958876915601,6.5,5.419594591576722,3.070170136679276,0.006545333795334152,0.005850751401460176,0.003088686364229565,0.03951819709900672,6.842363720655748,0.00872909010270909
1395,Catalina (C/2013 US10),2457913.702586805,A.D. 2017-Jun-09 04:51:43.5000,8.4,2.838502906510803,6.5,5.425442844408241,3.073257405971078,0.006542726047095554,0.005845756541522219,0.003085853549759005,0.03956859828935651,6.851090416245207,0.008724302781546999
1396,Catalina (C/2013 US10),2457914.702586805,A.D. 2017-Jun-10 04:51:43.5000,8.4,2.845044330313344,6.5,5.43128610920873,3.076341846433337,0.006540122209537209,0.005840775328504087,0.003083028698925197,0.03961897185995555,6.859812329623069,0.008719525673096466
1397,Catalina (C/2013 US10),2457915.702586805,A.D. 2017-Jun-11 04:51:43.5000,8.4,2.851583152232602,6.5,5.437124399592571,3.079423466011066,0.006537522280175415,0.005835807697487433,0.003080211774517014,0.03966931786967726,6.868529470982949,0.00871475873932556
1398,Catalina (C/2013 US10),2457916.702586805,A.D. 2017-Jun-12 04:51:43.5000,8.4,2.858119376175837,6.5,5.442957729109744,3.082502272612179,0.006534926257255667,0.00583085358462996,0.003077402739543793,0.03971963637717835,6.87724185048094,0.008710001943251312
1399,Catalina (C/2013 US10),2457917.702586805,A.D. 2017-Jun-13 04:51:43.5000,8.4,2.864653006048881,6.5,5.448786111247013,3.085578274107714,0.006532334139651863,0.005825912927367676,0.003074601557259471,0.03976992744090527,6.885949478236736,0.008705255249071635
1400,Catalina (C/2013 US10),2457918.702586805,A.D. 2017-Jun-14 04:51:43.5000,8.4,2.871184045756694,6.5,5.454609559429299,3.088651478332101,0.006529745926717524,0.005820985664617699,0.003071808191191206,0.03982019111910143,6.894652364334865,0.008700518622279097
1401,Catalina (C/2013 US10),2457919.702586805,A.D. 2017-Jun-15 04:51:43.5000,8.4,2.87771249920374,6.5,5.460428087021254,3.091721893083442,0.006527161618056928,0.005816071736944463,0.00306902260517236,0.03987042746981477,6.903350518826021,0.008695792029713625
1402,Catalina (C/2013 US10),2457920.702586805,A.D. 2017-Jun-16 04:51:43.5000,8.4,2.884238370294091,6.5,5.466241707328967,3.094789526123848,0.006524581213234577,0.005811171086668685,0.003066244763376464,0.03992063655090563,6.91204395172841,0.008691075439543687
