,targetname,datetime_jd,datetime_str,x,y,z,vx,vy,vz,lighttime,range,range_rate
1147,Earth (399),2457665.702586805,A.D. 2016-Oct-04 04:51:43.5000,0.981304822090601,0.1937481315752606,-1.475268718235667e-05,-0.003617396880059424,0.01681940336547957,-8.861333926678831e-07,0.005776954791516071,1.000248715352743,-0.0002909686441036876
1148,Earth (399),2457666.702586805,A.D. 2016-Oct-05 04:51:43.5000,0.9775420103499579,0.2105374870746221,-1.557430160236462e-05,-0.003908043263951299,0.01675843975707398,-7.554497689860751e-07,0.005775271179317313,0.9999572069370234,-0.0002920091592325071
1149,Earth (399),2457667.702586805,A.D. 2016-Oct-06 04:51:43.5000,0.9734891221553501,0.2272632844025015,-1.626110928128414e-05,-0.004197530059850245,0.01669229626099505,-6.173387462325481e-07,0.005773582260114126,0.9996647796419708,-0.000292801923818101
1150,Earth (399),2457668.702586805,A.D. 2016-Oct-07 04:51:43.5000,0.9691473753727654,0.2439203722716876,-1.680816664263206e-05,-0.004485741593386433,0.01662103098380629,-4.76797629967258e-07,0.005771889540682761,0.9993716943578065,-0.0002933209138927035
1151,Earth (399),2457669.702586805,A.D. 2016-Oct-08 04:51:43.5000,0.9645181009837777,0.2605036603708328,-1.721563132688839e-05,-0.004772567251561777,0.01654470795412698,-3.390483276385432e-07,0.00577019467476498,0.9990782374210404,-0.0002935410898322846
1152,Earth (399),2457670.702586805,A.D. 2016-Oct-09 04:51:43.5000,0.9596027380108069,0.2770081259751619,-1.748904395843627e-05,-0.00505790171321363,0.01646339862437045,-2.096566808722874e-07,0.00576849945967673,0.9987847200272815,-0.0002934377378097379
1153,Earth (399),2457671.702586805,A.D. 2016-Oct-10 04:51:43.5000,0.9544028274931308,0.2934288223435559,-1.76397334872322e-05,-0.005341646722669989,0.01637718383905252,-9.464836500107866e-08,0.005766805833761816,0.9984914777903561,-0.0002929869440311913
1154,Earth (399),2457672.702586805,A.D. 2016-Oct-11 04:51:43.5000,0.9489200036744807,0.3097608889824337,-1.768530080003914e-05,-0.005623714968650554,0.01628615541439749,-5.313291530932404e-10,0.005765115866203777,0.9981988689782885,-0.0002921678820728274
1155,Earth (399),2457673.702586805,A.D. 2016-Oct-12 04:51:43.5000,0.9431559801488669,0.3259995627332112,-1.765002644093776e-05,-0.005904036267381296,0.01619041592333878,6.590214946991513e-08,0.005763431726865903,0.9979072692912595,-0.0002909675189445182
1156,Earth (399),2457674.702586805,A.D. 2016-Oct-13 04:51:43.5000,0.9371125289073076,0.3421401869690149,-1.756490995304366e-05,-0.006182565349453422,0.01609007479309984,9.813661681590474e-08,0.005761755621488643,0.9976170606413906,-0.0002893878471189394
1157,Earth (399),2457675.702586805,A.D. 2016-Oct-14 04:51:43.5000,0.9307914516601655,0.3581782142699335,-1.746692466293336e-05,-0.006459288988939345,0.01598523894190793,9.094519744123027e-08,0.005760089680066382,0.9973286118257764,-0.0002874545400640786
1158,Earth (399),2457676.702586805,A.D. 2016-Oct-15 04:51:43.5000,0.9241945459748043,0.3741091967927829,-1.739706385484986e-05,-0.006734228467994558,0.01587599771974132,4.175641339377336e-08,0.005758435797746137,0.997042250978951,-0.0002852240882465859
1159,Earth (399),2457677.702586805,A.D. 2016-Oct-16 04:51:43.5000,0.917323573189135,0.3899287598401145,-1.739699305410237e-05,-0.007007432928018875,0.01576240521079282,-4.801590346800989e-08,0.005756795449391687,0.9967582334656622,-0.0002827850186462017
1160,Earth (399),2457678.702586805,A.D. 2016-Oct-17 04:51:43.5000,0.9101802384711845,0.4056325590962109,-1.750464924398743e-05,-0.007278961853101967,0.01564446657950987,-1.723059962682308e-07,0.0057551695235279,0.996476713129221,-0.0002802496177197677
1161,Earth (399),2457679.702586805,A.D. 2016-Oct-18 04:51:43.5000,0.9027661924398025,0.4212162293988494,-1.774973795937044e-05,-0.007548860645744887,0.01552213579550556,-3.209105478103556e-07,0.00575355823157875,0.9961977265765545,-0.000277736695578254
1162,Earth (399),2457680.702586805,A.D. 2016-Oct-19 04:51:43.5000,0.8950830570227482,0.4366753383835378,-1.815035571422283e-05,-0.007817138243882521,0.01539532750325222,-4.811638491296834e-07,0.005751961129409804,0.9959211969081694,-0.0002753512442689216
1163,Earth (399),2457681.702586805,A.D. 2016-Oct-20 04:51:43.5000,0.8871324689212737,0.4520053574354276,-1.871161860669805e-05,-0.008083755335279455,0.01526393847344307,-6.401332351413222e-07,0.005750377245793365,0.9956469559612022,-0.0002731689677496872
1164,Earth (399),2457682.702586805,A.D. 2016-Oct-21 04:51:43.5000,0.8789161281591787,0.4672016552012989,-1.942638847936274e-05,-0.008348625794343244,0.01512786975695628,-7.864932907329729e-07,0.005748805273101423,0.9953747773268821,-0.0002712305549279363
1165,Earth (399),2457683.702586805,A.D. 2016-Oct-22 04:51:43.5000,0.8704358400173126,0.4822595103971007,-2.027747716918088e-05,-0.008611627465291913,0.01498704230410333,-9.11566372939186e-07,0.005747243763287896,0.9951044102838014,-0.0002695450663606777
1166,Earth (399),2457684.702586805,A.D. 2016-Oct-23 04:51:43.5000,0.8616935442014997,0.4971741358375354,-2.12404544851924e-05,-0.008872615883683072,0.01484140384355997,-1.009523821743009e-06,0.005745691287782668,0.9948356074827132,-0.0002680982397119047
1167,Earth (399),2457685.702586805,A.D. 2016-Oct-24 04:51:43.5000,0.8526913309701314,0.5119407056794361,-2.228636044417122e-05,-0.009131436070593276,0.01469092895197296,-1.077054442124615e-06,0.00574414654602616,0.9945681437387058,-0.0002668613705462275
1168,Earth (399),2457686.702586805,A.D. 2016-Oct-25 04:51:43.5000,0.8434314473429165,0.5265543807212151,-2.338396579789671e-05,-0.00938793047938671,0.01453561563729846,-1.112842012001599e-06,0.005742608427643379,0.99430182679631,-0.0002657982398698666
1169,Earth (399),2457687.702586805,A.D. 2016-Oct-26 04:51:43.5000,0.8339162972270389,0.54101032971958,-2.4501514331377e-05,-0.00964194337240884,0.01437548113789379,-1.117076743221033e-06,0.005741076042137873,0.9940365024708439,-0.0002648694458180567
1170,Earth (399),2457688.702586805,A.D. 2016-Oct-27 04:51:43.5000,0.8241484384654998,0.5553037467684594,-2.560803608120807e-05,-0.009893322818801002,0.01421055839094239,-1.09109169971148e-06,0.005739548730096275,0.9937720565884225,-0.000264034598786893
1171,Earth (399),2457689.702586805,A.D. 2016-Oct-28 04:51:43.5000,0.8141305785598301,0.5694298656865288,-2.667436229560032e-05,-0.01014192152498727,0.0140408935877573,-1.037125346267167e-06,0.005738026065936684,0.9935084154618236,-0.0002632531917352364
1172,Earth (399),2457690.702586805,A.D. 2016-Oct-29 04:51:43.5000,0.8038655697747374,0.5833839724425312,-2.767395013629068e-05,-0.01038759734451244,0.01386654463588855,-9.581705115491821e-07,0.005736507857637239,0.9932455458434931,-0.000262484879771541
1173,Earth (399),2457691.702586805,A.D. 2016-Oct-30 04:51:43.5000,0.7933564037034282,0.5971614163294044,-2.858357984656333e-05,-0.01063021388339975,0.01368758012335297,-8.578632256246011e-07,0.00573499414531382,0.9929834546792804,-0.0002616896573687063
1174,Earth (399),2457692.702586805,A.D. 2016-Oct-31 04:51:43.5000,0.7826062051408916,0.6107576201893383,-2.938394558011731e-05,-0.01086964126772306,0.01350407840334733,-7.403770373404128e-07,0.00573348519848431,0.9927221886347598,-0.0002608281516280175
1175,Earth (399),2457693.702586805,A.D. 2016-Nov-01 04:51:43.5000,0.7716182251639924,0.6241680896833637,-3.006013639981541e-05,-0.01110575692887592,0.01331612657906979,-6.103083741422074e-07,0.005731981511273853,0.9924618332650486,-0.0002598620266611924
1176,Earth (399),2457694.702586805,A.D. 2016-Nov-02 04:51:43.5000,0.7603958335032943,0.6373884214822717,-3.060199956108752e-05,-0.01133844620397387,0.01312381937615309,-4.725579101415447e-07,0.005730483795291292,0.9922025117813974,-0.0002587543554955778
1177,Earth (399),2457695.702586805,A.D. 2016-Nov-03 04:51:43.5000,0.7489425104647992,0.6504143103364852,-3.100439020824643e-05,-0.01156760262713683,0.0129272580658013,-3.322254644228026e-07,0.005728992970891117,0.9919443835382475,-0.0002574697797125584
1178,Earth (399),2457696.702586805,A.D. 2016-Nov-04 04:51:43.5000,0.7372618387044781,0.6632415551973101,-3.126733111325008e-05,-0.01179312795685095,0.01272654968675325,-1.945380290421783e-07,0.005727510158437365,0.9916876425206177,-0.000255974339136818
1179,Earth (399),2457697.702586805,A.D. 2016-Nov-05 04:51:43.5000,0.7253574950130344,0.6758660648036835,-3.139612208826292e-05,-0.01201493218529367,0.01252180678091946,-6.482159450259001e-08,0.005726036671497317,0.9914325161656328,-0.0002542349915692372
1180,Earth (399),2457698.702586805,A.D. 2016-Nov-06 04:51:43.5000,0.7132332419302908,0.6882838632968343,-3.140144091422112e-05,-0.01223293395178563,0.01231314770535461,5.149084783319228e-08,0.005724574013259897,0.9911792647423868,-0.0002522190276519049
1181,Earth (399),2457699.702586805,A.D. 2016-Nov-07 04:51:43.5000,0.7008929185255806,0.7004910963647887,-3.129945777974369e-05,-0.01244706188885698,0.01210069731849397,1.48848248300108e-07,0.005723123875684247,0.9909281812045239,-0.0002498937988594305
1182,Earth (399),2457700.702586805,A.D. 2016-Nov-08 04:51:43.5000,0.6883404291474291,0.7124840380388742,-3.111193703021942e-05,-0.0126572574113171,0.01188458746501112,2.216313269509841e-07,0.005721688137826973,0.9906795909006098,-0.0002472273982256002
1183,Earth (399),2457701.702586805,A.D. 2016-Nov-09 04:51:43.5000,0.6755797285334867,0.7242590974592682,-3.086622001414485e-05,-0.01286347921205247,0.01166495621302841,2.643587148905581e-07,0.005720268855540123,0.990433849790392,-0.0002441911123450156
1184,Earth (399),2457702.702586805,A.D. 2016-Nov-10 04:51:43.5000,0.6626148016896836,0.7358128236424195,-3.059487639248337e-05,-0.01306570908176593,0.01144194434374192,2.721623752582557e-07,0.00571886822990893,0.9901913389799647,-0.0002407644417427833
1185,Earth (399),2457703.702586805,A.D. 2016-Nov-11 04:51:43.5000,0.649449637882802,0.7471419046841331,-3.033470742734251e-05,-0.01326395747035394,0.01121568750164991,2.416151723159754e-07,0.005717488538387484,0.9899524527982803,-0.000236942956558978
1186,Earth (399),2457704.702586805,A.D. 2016-Nov-12 04:51:43.5000,0.6360882004552965,0.7582431565834934,-3.012475513673809e-05,-0.0134582656302447,0.01098630333122237,1.718673188725562e-07,0.005716132014595351,0.9897175779845775,-0.000232747865899756
1187,Earth (399),2457705.702586805,A.D. 2016-Nov-13 04:51:43.5000,0.6225343979389855,0.7691134973201499,-3.000312706988144e-05,-0.01364870019883976,0.01075387544889942,6.580723528997692e-08,0.005714800675258695,0.9894870637241676,-0.000228234016330168
1188,Earth (399),2457706.702586805,A.D. 2016-Nov-14 04:51:43.5000,0.6087920656682205,0.7797499054595479,-3.000286718061791e-05,-0.01383533745905566,0.01051843971790381,-6.929574096498838e-08,0.005713496117412848,0.9892611865351459,-0.000223491324867657
1189,Earth (399),2457707.702586805,A.D. 2016-Nov-15 04:51:43.5000,0.5948649677095369,0.7901493693671852,-3.01476899853474e-05,-0.01401823932493899,0.01027998041157926,-2.222346782736603e-07,0.005712219336750607,0.9890401188163764,-0.0002186356581944739
1190,Earth (399),2457708.702586805,A.D. 2016-Nov-16 04:51:43.5000,0.5807568237553963,0.8003088398217515,-3.044879177641834e-05,-0.01419742915518303,0.01003844112321392,-3.795444578889509e-07,0.005710970628623774,0.9888239117064388,-0.0002137900172706895
1191,Earth (399),2457709.702586805,A.D. 2016-Nov-17 04:51:43.5000,0.5664713559469753,0.8102252001679379,-3.090376064304979e-05,-0.01437287756776462,0.00979374780077157,-5.278785843980687e-07,0.00570974961028717,0.9886124989350592,-0.0002090628596201734
1192,Earth (399),2457710.702586805,A.D. 2016-Nov-18 04:51:43.5000,0.5520123423440468,0.8198952617904696,-3.149781720285161e-05,-0.01454450351475557,0.009545834525981808,-6.561354485390785e-07,0.005708555354961749,0.9884057200354195,-0.0002045323402711659
1193,Earth (399),2457711.702586805,A.D. 2016-Nov-19 04:51:43.5000,0.5373836626286915,0.8293157825094648,-3.220673282775164e-05,-0.01471218765902207,0.009294662310124628,-7.566151778813378e-07,0.005707386586681896,0.9882033540809234,-0.0002002412938778303
1194,Earth (399),2457712.702586805,A.D. 2016-Nov-20 04:51:43.5000,0.5225893275083965,0.8384834982470298,-3.300035161235947e-05,-0.01487579020951967,0.009040226717063437,-8.251035183879831e-07,0.005706241875022704,0.9880051534011742,-0.000196201660672758
1195,Earth (399),2457713.702586805,A.D. 2016-Nov-21 04:51:43.5000,0.5076334911061823,0.8473951573339963,-3.384580573377494e-05,-0.0150351662454756,0.008782556177566585,-8.60256675590448e-07,0.005705119788324205,0.9878108701119346,-0.0001924035595308817
1196,Earth (399),2457714.702586805,A.D. 2016-Nov-22 04:51:43.5000,0.4925204507367272,0.8560475503580134,-3.470996864724145e-05,-0.0151901754367953,0.008521705538701673,-8.627630752736722e-07,0.00570401899247361,0.9876202732187339,-0.0001888244669869383
1197,Earth (399),2457715.702586805,A.D. 2016-Nov-23 04:51:43.5000,0.4772546397441842,0.8644375329119561,-3.556110248456005e-05,-0.01534068642587818,0.008257748839259395,-8.346066328356867e-07,0.005702938302790282,0.987433157600479,-0.0001854360556014278
1198,Earth (399),2457716.702586805,A.D. 2016-Nov-24 04:51:43.5000,0.4618406179098669,0.8725620417228305,-3.636987971315991e-05,-0.01548657763701299,0.007990773513921174,-7.785598675386082e-07,0.00570187670474261,0.9872493475964673,-0.0001822081777589839
1199,Earth (399),2457717.702586805,A.D. 2016-Nov-25 04:51:43.5000,0.4462830620489653,0.8804181060183979,-3.711001473374357e-05,-0.01562773636236953,0.007720876680140759,-6.979033749690869e-07,0.005700833358757952,0.9870686978392014,-0.0001791105195098472
1200,Earth (399),2457718.702586805,A.D. 2016-Nov-26 04:51:43.5000,0.4305867577979916,0.888002856148318,-3.775870358843624e-05,-0.01576405746863341,0.00744816328108976,-5.963104894182147e-07,0.005699807600220961,0.9868910932541016,-0.0001761127516151183
1201,Earth (399),2457719.702586805,A.D. 2016-Nov-27 04:51:43.5000,0.4147565925416269,0.8953135310416691,-3.829700053880877e-05,-0.01589544249864612,0.007172745509134739,-4.778247524944482e-07,0.005698798941068911,0.9867164493357263,-0.0001731839379478446
1202,Earth (399),2457720.702586805,A.D. 2016-Nov-28 04:51:43.5000,0.3987975488907092,0.902347485464246,-3.871019180970147e-05,-0.01602179949112549,0.006894742881840417,-3.468677095650036e-07,0.005697807075519041,0.986544713139432,-0.0001702917747803972
1203,Earth (399),2457721.702586805,A.D. 2016-Nov-29 04:51:43.5000,0.3827146979690333,0.9091021974480025,-3.898817280369312e-05,-0.01614304352398361,0.006614282432562329,-2.082322423920395e-07,0.005696831889736582,0.9863758649553389,-0.0001674020323754555
1204,Earth (399),2457722.702586805,A.D. 2016-Nov-30 04:51:43.5000,0.3665131918719927,0.9155752758042626,-3.912580032852707e-05,-0.01625909778296563,0.006331498641165029,-6.703688895882766e-08,0.005695873473668382,0.9862099203572614,-0.0001644783780647378
1205,Earth (399),2457723.702586805,A.D. 2016-Dec-01 04:51:43.5000,0.3501982549149033,0.9217644673572896,-3.912317695948971e-05,-0.01636989486316941,0.006046532932975097,7.136345333639304e-08,0.005694932132746716,0.9860469322291582,-0.0001614825861607453
1206,Earth (399),2457724.702586805,A.D. 2016-Dec-02 04:51:43.5000,0.3337751735797374,0.9276676634658557,-3.898582855182065e-05,-0.01647537803386436,0.005759532775374368,2.014990962934158e-07,0.005694008397550468,0.9858869924379156,-0.000158375006173698
1207,Earth (399),2457725.702586805,A.D. 2016-Dec-03 04:51:43.5000,0.3172492852802765,0.9332829055086049,-3.872475184133678e-05,-0.01657550232960873,0.005470650543829958,3.179206887379411e-07,0.005693103030469342,0.9857302329872185,-0.0001551151013296107
1208,Earth (399),2457726.702586805,A.D. 2016-Dec-04 04:51:43.5000,0.3006259661054776,0.9386083892048978,-3.835632652319219e-05,-0.01667023553083924,0.005180042353749123,4.153338650966404e-07,0.005692217029428034,0.9855768266623725,-0.0001516619140038708
1209,Earth (399),2457727.702586805,A.D. 2016-Dec-05 04:51:43.5000,0.2839106175374765,0.9436424677884241,-3.790209268462809e-05,-0.0167595592883856,0.004887866926728507,4.887363231674107e-07,0.005691351629155969,0.9854269872501498,-0.0001479744706333196
1210,Earth (399),2457728.702586805,A.D. 2016-Dec-06 04:51:43.5000,0.2671086518297818,0.9483836539931736,-3.738837931104729e-05,-0.01684347073352385,0.00459428428575738,5.335856154051534e-07,0.005690508299740487,0.9852809692882827,-0.0001440123840089365
1211,Earth (399),2457729.702586805,A.D. 2016-Dec-07 04:51:43.5000,0.2502254754269884,0.952830620426599,-3.684572796389745e-05,-0.01692198479795033,0.004299453707201877,5.460517806903961e-07,0.005689688739896288,0.9851390669001041,-0.0001397371931047578
1212,Earth (399),2457730.702586805,A.D. 2016-Dec-08 04:51:43.5000,0.2332664697639793,0.9569821971522763,-3.630799324975992e-05,-0.01699513704823424,0.004003530015497832,5.234220554094422e-07,0.005688894858562829,0.9850016106082354,-0.000135115201205242
1213,Earth (399),2457731.702586805,A.D. 2016-Dec-09 04:51:43.5000,0.2162369693386618,0.9608373643111895,-3.581094076338485e-05,-0.01706298605876681,0.003706657217271096,4.647045593539664e-07,0.005688128733939522,0.9848689602417503,-0.0001301225482604455
1214,Earth (399),2457732.702586805,A.D. 2016-Dec-10 04:51:43.5000,0.1991422384370366,0.964395236804915,-3.539015046646147e-05,-0.01712561331475574,0.003408959007110753,3.713974731543083e-07,0.005687392536097581,0.984741491536832,-0.0001247526943734676
1215,Earth (399),2457733.702586805,A.D. 2016-Dec-11 04:51:43.5000,0.1819874503361735,0.967655038275595,-3.507813796233294e-05,-0.01718311788015208,0.003110527221437706,2.482373365306999e-07,0.005686688401787442,0.9846195744603495,-0.0001190251403331525
1216,Earth (399),2457734.702586805,A.D. 2016-Dec-12 04:51:43.5000,0.1647776754526419,0.970616063870764,-3.490088411791017e-05,-0.01723560363682061,0.00281141175314336,1.035616759860958e-07,0.005686018262337278,0.9845035434114106,-0.0001129922760575557
1217,Earth (399),2457735.702586805,A.D. 2016-Dec-13 04:51:43.5000,0.1475178858572261,0.9732776359198951,-3.487437599020978e-05,-0.01728315979377637,0.002511617430252485,-5.113824724552758e-08,0.00568538364803478,0.9843936633511147,-0.0001067399364579905
1218,Earth (399),2457736.702586805,A.D. 2016-Dec-14 04:51:43.5000,0.1302129806282492,0.9756390620579064,-3.500209834147607e-05,-0.01732583994872361,0.002211112508741207,-2.026658726934761e-07,0.00568478551601504,0.9842901000022662,-0.0001003784558887249
1219,Earth (399),2457737.702586805,A.D. 2016-Dec-15 04:51:43.5000,0.1128678294034024,0.9776996078165315,-3.527436445556089e-05,-0.01736364803246316,0.001909848504956264,-3.382496635447706e-07,0.005684224155785614,0.9841929034915443,-9.402538608458994e-05
1220,Earth (399),2457738.702586805,A.D. 2016-Dec-16 04:51:43.5000,0.09548732369009826,0.9794584921509599,-3.566980683305797e-05,-0.01739653742341377,0.001607784720297973,-4.475883998651702e-07,0.005683699204681879,0.984102011025516,-8.778600719918773e-05
1221,Earth (399),2457739.702586805,A.D. 2016-Dec-17 04:51:43.5000,0.07807642230197234,0.9809149059047386,-3.615854315475238e-05,-0.01742442291281756,0.001304908156933625,-5.240628247214689e-07,0.005683209763712247,0.9840172669486134,-8.173913557076422e-05
1222,Earth (399),2457740.702586805,A.D. 2016-Dec-18 04:51:43.5000,0.06064018093408569,0.9820680451406578,-3.67060026357346e-05,-0.01744719912103009,0.001001242841012509,-5.64852128027489e-07,0.005682754569036048,0.9839384524336076,-7.593228111961594e-05
1223,Earth (399),2457741.702586805,A.D. 2016-Dec-19 04:51:43.5000,0.04318376336144175,0.9829171483096836,-3.727642176904048e-05,-0.01746475773740268,0.0006968486445002329,-5.702334835483829e-07,0.00568233216593674,0.9838653156041374,-7.038510300821295e-05
1224,Earth (399),2457742.702586805,A.D. 2016-Dec-20 04:51:43.5000,0.02571243805767004,0.9834615286705053,-3.783544182725929e-05,-0.01747699903554729,0.000391813806788694,-5.425691701045397e-07,0.005681941048307438,0.9837975956858795,-6.509715973015428e-05
1225,Earth (399),2457743.702586805,A.D. 2016-Dec-21 04:51:43.5000,0.008231566550470968,0.9837005980961627,-3.835171572094501e-05,-0.01748383703816983,8.624586643674407e-05,-4.853881795012085e-07,0.005681579750719457,0.9837350389477225,-6.005604841305994e-05
1226,Earth (399),2457744.702586805,A.D. 2016-Dec-22 04:51:43.5000,-0.009253410878698206,0.9836338823752282,-3.879773095170886e-05,-0.01748520003488281,-0.0002197359454904278,-4.027510604488252e-07,0.00568124689820565,0.9836774073214849,-5.52436854916551e-05
1227,Earth (399),2457745.702586805,A.D. 2016-Dec-23 04:51:43.5000,-0.02673698862365726,0.9832610301791975,-3.91501501372861e-05,-0.01748102866820601,-0.0005260057020078125,-2.989131941679236e-07,0.005680941226961025,0.9836244819861147,-5.064008980501349e-05
1228,Earth (399),2457746.702586805,A.D. 2016-Dec-24 04:51:43.5000,-0.04421360681354219,0.9825818183361699,-3.938993680646903e-05,-0.01747127334602297,-0.0008324332454098044,-1.782175276100705e-07,0.00568066158984464,0.9835760643203165,-4.622495025507441e-05
1229,Earth (399),2457747.702586805,A.D. 2016-Dec-25 04:51:43.5000,-0.06167765993003326,0.9815961556604544,-3.950245147765362e-05,-0.01745589207600556,-0.001138884729989147,-4.512789171554316e-08,0.005680406957787484,0.983531976146313,-4.197758352261676e-05
1230,Earth (399),2457748.702586805,A.D. 2016-Dec-26 04:51:43.5000,-0.0791235037228952,0.9803040868949314,-3.947761723715213e-05,-0.01743484928804592,-0.001445221975400341,9.567747168259258e-08,0.005680176424581796,0.983492060559095,-3.787590329955945e-05
1231,Earth (399),2457749.702586805,A.D. 2016-Dec-27 04:51:43.5000,-0.09654546154079584,0.9787057976002308,-3.931018121989536e-05,-0.01740811585432155,-0.001751301330648148,2.392171689176246e-07,0.005679969219144475,0.9834561840497621,-3.389494710951448e-05
1232,Earth (399),2457750.702586805,A.D. 2016-Dec-28 04:51:43.5000,-0.1139378312724948,0.9768016201610181,-3.900004111909056e-05,-0.01737567026476958,-0.002056972672153054,3.801723158613404e-07,0.005679784726420962,0.9834242401249181,-3.000542953385864e-05
1233,Earth (399),2457751.702586805,A.D. 2016-Dec-29 04:51:43.5000,-0.1312948939449328,0.9745920405063054,-3.855256426700678e-05,-0.01733750070793546,-0.002362079052076411,5.129396975598237e-07,0.005679622515603297,0.9833961541924777,-2.617271396392855e-05
1234,Earth (399),2457752.702586805,A.D. 2016-Dec-30 04:51:43.5000,-0.1486109246848502,0.9720777047013809,-3.797880345502063e-05,-0.01729360763599558,-0.002666457347518917,6.31785428953892e-07,0.005679482372362018,0.9833718891424447,-2.235648626447797e-05
1235,Earth (399),2457753.702586805,A.D. 2016-Dec-31 04:51:43.5000,-0.1658802062745224,0.9692594243302811,-3.729551195715888e-05,-0.01724400630142072,-0.002969940027968086,7.310894227451458e-07,0.005679364330596746,0.9833514508443566,-1.85112522849234e-05
1236,Earth (399),2457754.702586805,A.D. 2017-Jan-01 04:51:43.5000,-0.183097045028385,0.9661381795994274,-3.652488024340158e-05,-0.0171887287954153,-0.003272357903705013,8.056515760326441e-07,0.005679268699055186,0.983334892756221,-1.458759104401101e-05
1237,Earth (399),2457755.702586805,A.D. 2017-Jan-02 04:51:43.5000,-0.2002557883296592,0.9627151193307005,-3.569395112334161e-05,-0.01712782530263066,-0.003573543538941206,8.510227842105838e-07,0.005679196079030966,0.9833223189888026,-1.05339483815097e-05
1238,Earth (399),2457756.702586805,A.D. 2017-Jan-03 04:51:43.5000,-0.2173508430051019,0.9589915573491035,-3.483370398995906e-05,-0.01706136453552516,-0.003873335005716563,8.638325688766768e-07,0.005679147370727789,0.9833138854075407,-6.298736177314014e-06
1239,Earth (399),2457757.702586805,A.D. 2017-Jan-04 04:51:43.5000,-0.2343766937764205,0.9549689650156945,-3.397781701553359e-05,-0.01698943347859745,-0.004171579839190756,8.421063840597837e-07,0.00567912376688604,0.9833097985290316,-1.83264956768015e-06
1240,Earth (399),2457758.702586805,A.D. 2017-Jan-05 04:51:43.5000,-0.2513279211497562,0.9506489596569633,-3.316111213153481e-05,-0.01691213651107811,-0.004468139333929777,7.855858726643167e-07,0.005679126732037194,0.983310311929039,2.908620037697598e-06
1241,Earth (399),2457759.702586805,A.D. 2017-Jan-06 04:51:43.5000,-0.2681992180215449,0.9460332883987567,-3.241767185930541e-05,-0.01682959362834961,-0.00476289348817055,6.960653549840553e-07,0.005679157963976596,0.9833157195717146,7.960860500961806e-06
1242,Earth (399),2457760.702586805,A.D. 2017-Jan-07 04:51:43.5000,-0.2849854037399482,0.9411238066636284,-3.177861863430118e-05,-0.01674193695322692,-0.005055746707398692,5.777211715614005e-07,0.005679219331487149,0.9833263450267873,1.33465933432634e-05
1243,Earth (399),2457761.702586805,A.D. 2017-Jan-08 04:51:43.5000,-0.301681433327164,0.9359224508012839,-3.126960572625386e-05,-0.0166493043407212,-0.005346633638979548,4.37335006692511e-07,0.005679312781076861,0.9833425253216714,1.906916900313433e-05
1244,Earth (399),2457762.702586805,A.D. 2017-Jan-09 04:51:43.5000,-0.3182823984292301,0.9304312055239805,-3.090821228393804e-05,-0.01655182915289872,-0.005635523318707936,2.842259066666835e-07,0.005679440208548893,0.983364588704509,2.510677879822633e-05
1245,Earth (399),2457763.702586805,A.D. 2017-Jan-10 04:51:43.5000,-0.334783516234955,0.924652069208264,-3.070164322901551e-05,-0.01644962668182458,-0.005922418779131727,1.296769393607526e-07,0.005679603301049163,0.9833928272955603,3.140868797587556e-05
1246,Earth (399),2457764.702586805,A.D. 2017-Jan-11 04:51:43.5000,-0.3511801042204112,0.9185870230094999,-3.064530670111577e-05,-0.01634278005788646,-0.00620734950915759,-1.424472494123024e-08,0.005679803370728688,0.9834274682867309,3.789653962455834e-05
1247,Earth (399),2457765.702586805,A.D. 2017-Jan-12 04:51:43.5000,-0.3674675425170817,0.9122380113514279,-3.072281794504252e-05,-0.01623133045755497,-0.006490356498919823,-1.363055840961881e-07,0.005680041215203108,0.9834686497808878,4.447240253299956e-05
1248,Earth (399),2457766.702586805,A.D. 2017-Jan-13 04:51:43.5000,-0.383641230590373,0.9056069397849711,-3.090765681652235e-05,-0.01611527605268439,-0.00677147332948887,-2.277025978785483e-07,0.005680317041751811,0.983516407667345,5.103229905257584e-05
1249,Earth (399),2457767.702586805,A.D. 2017-Jan-14 04:51:43.5000,-0.3996965478707296,0.8986956912393009,-3.116618226477791e-05,-0.01599458075418755,-0.007050709358915804,-2.831019028523085e-07,0.005680630475714729,0.983570677075722,5.748097334644266e-05
1250,Earth (399),2457768.702586805,A.D. 2017-Jan-15 04:51:43.5000,-0.4156288267701434,0.8915061557180178,-3.146126599216279e-05,-0.01586918938116886,-0.007328040267984806,-3.008213536893398e-07,0.005680980645554871,0.9836313071040671,6.3742954338529e-05
1251,Earth (399),2457769.702586805,A.D. 2017-Jan-16 04:51:43.5000,-0.4314333417115544,0.8840402649374101,-3.175570580077757e-05,-0.01573904355985116,-0.00760340752847676,-2.822534243086155e-07,0.005681366313553837,0.9836980834480822,6.976709885537794e-05
1252,Earth (399),2457770.702586805,A.D. 2017-Jan-17 04:51:43.5000,-0.4471053123606397,0.8763000238677611,-3.201483137081442e-05,-0.01560409366982646,-0.007876724531850177,-2.308980650173714e-07,0.005681786014180089,0.9837707523588476,7.55250004194173e-05
1253,Earth (399),2457771.702586805,A.D. 2017-Jan-18 04:51:43.5000,-0.4626399159557291,0.8682875344484455,-3.220811581464426e-05,-0.01546430504428228,-0.008147885456945793,-1.513970380109305e-07,0.005682238171294806,0.9838490409363863,8.10057368364801e-05
