wavelength (angstroms),irradiance
5687.0,182.5
5688.0,183.0
5689.0,183.5
5690.0,184.0
5691.0,184.5
5692.0,185.0
5693.0,185.5
5694.0,186.0
5695.0,186.5
5696.0,185.59
5697.0,184.68
5698.0,183.77
5699.0,182.86
5700.0,181.95
5701.0,181.04
5702.0,180.13
5703.0,179.22
5704.0,178.31
5705.0,177.4
5706.0,177.94
5707.0,178.48000000000002
5708.0,179.02
5709.0,179.56
5710.0,180.10000000000002
5711.0,180.64000000000001
5712.0,181.18
5713.0,181.72
5714.0,182.26000000000002
5715.0,182.8
5716.0,183.49
5717.0,184.18
5718.0,184.87
5719.0,185.56
5720.0,186.25
5721.0,186.94
5722.0,187.63
5723.0,188.32
5724.0,189.01
5725.0,189.7
5726.0,189.54
5727.0,189.38
5728.0,189.22
5729.0,189.06
5730.0,188.89999999999998
5731.0,188.73999999999998
5732.0,188.57999999999998
5733.0,188.42
5734.0,188.26
5735.0,188.1
5736.0,188.01
5737.0,187.92
5738.0,187.82999999999998
5739.0,187.73999999999998
5740.0,187.64999999999998
5741.0,187.56
5742.0,187.47
5743.0,187.38
5744.0,187.29
5745.0,187.2
5746.0,186.82999999999998
5747.0,186.45999999999998
5748.0,186.09
5749.0,185.72
5750.0,185.35
5751.0,184.98
5752.0,184.60999999999999
5753.0,184.24
5754.0,183.87
5755.0,183.5
5756.0,183.66
5757.0,183.82
5758.0,183.98
5759.0,184.14
5760.0,184.3
5761.0,184.46
5762.0,184.62
5763.0,184.78
5764.0,184.94
5765.0,185.1
5766.0,185.20999999999998
5767.0,185.32
5768.0,185.43
5769.0,185.54
5770.0,185.64999999999998
5771.0,185.76
5772.0,185.87
5773.0,185.98
5774.0,186.08999999999997
5775.0,186.2
5776.0,185.45999999999998
5777.0,184.72
5778.0,183.98
5779.0,183.24
5780.0,182.5
5781.0,181.76
5782.0,181.02
5783.0,180.28
5784.0,179.54000000000002
5785.0,178.8
5786.0,179.25
5787.0,179.70000000000002
5788.0,180.15
5789.0,180.60000000000002
5790.0,181.05
5791.0,181.5
5792.0,181.95000000000002
5793.0,182.4
5794.0,182.85000000000002
5795.0,183.3
5796.0,183.4
5797.0,183.5
5798.0,183.60000000000002
5799.0,183.70000000000002
5800.0,183.8
5801.0,183.9
5802.0,184.0
5803.0,184.10000000000002
5804.0,184.20000000000002
5805.0,184.3
5806.0,184.45000000000002
5807.0,184.60000000000002
5808.0,184.75
5809.0,184.9
5810.0,185.05
5811.0,185.20000000000002
5812.0,185.35000000000002
5813.0,185.5
5814.0,185.65
5815.0,185.8
5816.0,186.0
5817.0,186.20000000000002
5818.0,186.4
5819.0,186.60000000000002
5820.0,186.8
5821.0,187.0
5822.0,187.20000000000002
5823.0,187.4
5824.0,187.60000000000002
5825.0,187.8
5826.0,187.64000000000001
5827.0,187.48000000000002
5828.0,187.32
5829.0,187.16
5830.0,187.0
5831.0,186.84
5832.0,186.68
5833.0,186.51999999999998
5834.0,186.35999999999999
5835.0,186.2
5836.0,186.23
5837.0,186.26
5838.0,186.29
5839.0,186.32
5840.0,186.35
5841.0,186.38
5842.0,186.41
5843.0,186.44
5844.0,186.47
5845.0,186.5
5846.0,185.73
5847.0,184.96
5848.0,184.19
5849.0,183.42000000000002
5850.0,182.65
5851.0,181.88
5852.0,181.11
5853.0,180.34
5854.0,179.57000000000002
5855.0,178.8
5856.0,179.27
5857.0,179.74
5858.0,180.21
5859.0,180.68
5860.0,181.15
5861.0,181.62
5862.0,182.09
5863.0,182.56
5864.0,183.03
5865.0,183.5
5866.0,183.68
5867.0,183.86
5868.0,184.04
5869.0,184.22
5870.0,184.4
5871.0,184.58
5872.0,184.76000000000002
5873.0,184.94
5874.0,185.12
5875.0,185.3
5876.0,184.31
5877.0,183.32000000000002
5878.0,182.33
5879.0,181.34
5880.0,180.35000000000002
5881.0,179.36
5882.0,178.37
5883.0,177.38
5884.0,176.39000000000001
5885.0,175.4
5886.0,174.02
5887.0,172.64000000000001
5888.0,171.26
5889.0,169.88
5890.0,168.5
5891.0,167.12
5892.0,165.74
5893.0,164.35999999999999
5894.0,162.98
5895.0,161.6
5896.0,163.62
5897.0,165.64
5898.0,167.66
5899.0,169.68
5900.0,171.7
5901.0,173.72
5902.0,175.74
5903.0,177.76000000000002
5904.0,179.78
5905.0,181.8
5906.0,181.54000000000002
5907.0,181.28
5908.0,181.02
5909.0,180.76
5910.0,180.5
5911.0,180.24
5912.0,179.98
5913.0,179.72
5914.0,179.45999999999998
5915.0,179.2
5916.0,179.41
5917.0,179.62
5918.0,179.82999999999998
5919.0,180.04
5920.0,180.25
5921.0,180.46
5922.0,180.67000000000002
5923.0,180.88
5924.0,181.09
5925.0,181.3
5926.0,181.18
5927.0,181.06
5928.0,180.94
5929.0,180.82
5930.0,180.7
5931.0,180.58
5932.0,180.46
5933.0,180.34
5934.0,180.22
5935.0,180.1
5936.0,179.87
5937.0,179.64
5938.0,179.41
5939.0,179.18
5940.0,178.95
5941.0,178.72
5942.0,178.49
5943.0,178.26000000000002
5944.0,178.03
5945.0,177.8
5946.0,177.89000000000001
5947.0,177.98000000000002
5948.0,178.07
5949.0,178.16
5950.0,178.25
5951.0,178.34
5952.0,178.43
5953.0,178.51999999999998
5954.0,178.60999999999999
5955.0,178.7
5956.0,178.92999999999998
5957.0,179.16
5958.0,179.39
5959.0,179.62
5960.0,179.85
5961.0,180.07999999999998
5962.0,180.31
5963.0,180.54
5964.0,180.77
5965.0,181.0
5966.0,180.75
5967.0,180.5
5968.0,180.25
5969.0,180.0
5970.0,179.75
5971.0,179.5
5972.0,179.25
5973.0,179.0
5974.0,178.75
5975.0,178.5
5976.0,178.27
5977.0,178.04
5978.0,177.81
5979.0,177.57999999999998
5980.0,177.35
5981.0,177.12
5982.0,176.89
5983.0,176.66
5984.0,176.42999999999998
5985.0,176.2
5986.0,176.37
5987.0,176.54
5988.0,176.70999999999998
5989.0,176.88
5990.0,177.05
5991.0,177.22
5992.0,177.39
5993.0,177.56
5994.0,177.73000000000002
5995.0,177.9
5996.0,177.61
5997.0,177.32
5998.0,177.03
5999.0,176.74
6000.0,176.45
6001.0,176.16
6002.0,175.87
6003.0,175.58
6004.0,175.29
6005.0,175.0
6006.0,175.05
6007.0,175.1
6008.0,175.15
6009.0,175.2
6010.0,175.25
6011.0,175.3
6012.0,175.35
6013.0,175.4
6014.0,175.45
6015.0,175.5
6016.0,175.18
6017.0,174.86
6018.0,174.54
6019.0,174.22
6020.0,173.9
6021.0,173.58
6022.0,173.26000000000002
6023.0,172.94
6024.0,172.62
6025.0,172.3
6026.0,172.99
6027.0,173.68
6028.0,174.37
6029.0,175.06
6030.0,175.75
6031.0,176.44
6032.0,177.13
6033.0,177.82
6034.0,178.51
6035.0,179.2
6036.0,179.08999999999997
6037.0,178.98
6038.0,178.87
6039.0,178.76
6040.0,178.64999999999998
6041.0,178.54
6042.0,178.43
6043.0,178.32
6044.0,178.20999999999998
6045.0,178.1
6046.0,177.97
6047.0,177.84
6048.0,177.71
6049.0,177.58
6050.0,177.45
6051.0,177.32
6052.0,177.19
6053.0,177.06
6054.0,176.93
6055.0,176.8
6056.0,176.76000000000002
6057.0,176.72
6058.0,176.68
6059.0,176.64000000000001
6060.0,176.60000000000002
6061.0,176.56
6062.0,176.52
6063.0,176.48000000000002
6064.0,176.44
6065.0,176.4
6066.0,176.38
6067.0,176.36
6068.0,176.34
6069.0,176.32
6070.0,176.3
6071.0,176.28
6072.0,176.26
6073.0,176.23999999999998
6074.0,176.22
6075.0,176.2
6076.0,176.04999999999998
6077.0,175.89999999999998
6078.0,175.75
6079.0,175.6
6080.0,175.45
6081.0,175.29999999999998
6082.0,175.14999999999998
6083.0,175.0
6084.0,174.85
6085.0,174.7
6086.0,174.70999999999998
6087.0,174.72
6088.0,174.73
6089.0,174.74
6090.0,174.75
6091.0,174.76
6092.0,174.77
6093.0,174.78
6094.0,174.79000000000002
6095.0,174.8
6096.0,174.39000000000001
6097.0,173.98000000000002
6098.0,173.57
6099.0,173.16
6100.0,172.75
6101.0,172.34
6102.0,171.93
6103.0,171.51999999999998
6104.0,171.10999999999999
6105.0,170.7
6106.0,171.13
6107.0,171.56
6108.0,171.98999999999998
6109.0,172.42
6110.0,172.85
6111.0,173.28
6112.0,173.71
6113.0,174.14
6114.0,174.57
6115.0,175.0
6116.0,174.59
6117.0,174.18
6118.0,173.77
6119.0,173.36
6120.0,172.95
6121.0,172.54
6122.0,172.13
6123.0,171.72
6124.0,171.31
6125.0,170.9
6126.0,170.68
6127.0,170.46
6128.0,170.24
6129.0,170.02
6130.0,169.8
6131.0,169.57999999999998
6132.0,169.35999999999999
6133.0,169.14
6134.0,168.92
6135.0,168.7
6136.0,169.0
6137.0,169.29999999999998
6138.0,169.6
6139.0,169.89999999999998
6140.0,170.2
6141.0,170.5
6142.0,170.79999999999998
6143.0,171.1
6144.0,171.39999999999998
6145.0,171.7
6146.0,171.7
6147.0,171.7
6148.0,171.7
6149.0,171.7
6150.0,171.7
6151.0,171.7
6152.0,171.7
6153.0,171.7
6154.0,171.7
6155.0,171.7
6156.0,170.66
6157.0,169.62
6158.0,168.57999999999998
6159.0,167.54
6160.0,166.5
6161.0,165.46
6162.0,164.42000000000002
6163.0,163.38
6164.0,162.34
6165.0,161.3
6166.0,162.28
6167.0,163.26000000000002
6168.0,164.24
6169.0,165.22
6170.0,166.2
6171.0,167.18
6172.0,168.16
6173.0,169.14
6174.0,170.12
6175.0,171.1
6176.0,171.26999999999998
6177.0,171.44
6178.0,171.61
6179.0,171.78
6180.0,171.95
6181.0,172.12
6182.0,172.29000000000002
6183.0,172.46
6184.0,172.63
6185.0,172.8
6186.0,172.63
6187.0,172.46
6188.0,172.29000000000002
6189.0,172.12
6190.0,171.95
6191.0,171.78
6192.0,171.61
6193.0,171.44
6194.0,171.26999999999998
6195.0,171.1
6196.0,171.37
6197.0,171.64
6198.0,171.91
6199.0,172.18
6200.0,172.45
6201.0,172.72
6202.0,172.99
6203.0,173.26000000000002
6204.0,173.53
6205.0,173.8
6206.0,173.36
6207.0,172.92000000000002
6208.0,172.48000000000002
6209.0,172.04000000000002
6210.0,171.60000000000002
6211.0,171.16
6212.0,170.72
6213.0,170.28
6214.0,169.84
6215.0,169.4
6216.0,169.63
6217.0,169.86
6218.0,170.09
6219.0,170.32
6220.0,170.55
6221.0,170.78
6222.0,171.01
6223.0,171.23999999999998
6224.0,171.47
6225.0,171.7
6226.0,171.23
6227.0,170.76
6228.0,170.29
6229.0,169.82
6230.0,169.35
6231.0,168.88
6232.0,168.41
6233.0,167.94
6234.0,167.47
6235.0,167.0
6236.0,166.9
6237.0,166.8
6238.0,166.7
6239.0,166.6
6240.0,166.5
6241.0,166.4
6242.0,166.3
6243.0,166.2
6244.0,166.1
6245.0,166.0
6246.0,165.76
6247.0,165.52
6248.0,165.28
6249.0,165.04
6250.0,164.8
6251.0,164.56
6252.0,164.32
6253.0,164.07999999999998
6254.0,163.84
6255.0,163.6
6256.0,164.25
6257.0,164.9
6258.0,165.54999999999998
6259.0,166.2
6260.0,166.85
6261.0,167.5
6262.0,168.15
6263.0,168.79999999999998
6264.0,169.45
6265.0,170.1
6266.0,170.1
6267.0,170.1
6268.0,170.1
6269.0,170.1
6270.0,170.1
6271.0,170.1
6272.0,170.1
6273.0,170.1
6274.0,170.1
6275.0,170.1
6276.0,170.1
6277.0,170.1
6278.0,170.1
6279.0,170.1
6280.0,170.1
6281.0,170.1
6282.0,170.1
6283.0,170.1
6284.0,170.1
6285.0,170.1
6286.0,169.9
6287.0,169.7
6288.0,169.5
6289.0,169.29999999999998
6290.0,169.1
6291.0,168.9
6292.0,168.7
6293.0,168.5
6294.0,168.29999999999998
6295.0,168.1
6296.0,167.84666666666666
6297.0,167.59333333333333
6298.0,167.34
6299.0,167.08666666666667
6300.0,166.83333333333334
6301.0,166.58
6302.0,166.32666666666668
6303.0,166.07333333333332
6304.0,165.82
6305.0,165.56666666666666
6306.0,165.31333333333333
6307.0,165.06
6308.0,164.80666666666667
6309.0,164.55333333333334
6310.0,164.3
6311.0,164.36
6312.0,164.42000000000002
6313.0,164.48000000000002
6314.0,164.54000000000002
6315.0,164.60000000000002
6316.0,164.66
6317.0,164.72
6318.0,164.78
6319.0,164.84
6320.0,164.9
6321.0,164.96
6322.0,165.02
6323.0,165.08
6324.0,165.14000000000001
6325.0,165.2
6326.0,165.26
6327.0,165.32
6328.0,165.38
6329.0,165.44
6330.0,165.5
6331.0,165.525
6332.0,165.55
6333.0,165.575
6334.0,165.6
6335.0,165.625
6336.0,165.65
6337.0,165.675
6338.0,165.7
6339.0,165.725
6340.0,165.75
6341.0,165.775
6342.0,165.8
6343.0,165.825
6344.0,165.85
6345.0,165.875
6346.0,165.9
6347.0,165.925
6348.0,165.95
6349.0,165.975
6350.0,166.0
6351.0,165.99
6352.0,165.98
6353.0,165.97
6354.0,165.96
6355.0,165.95
6356.0,165.94
6357.0,165.93
6358.0,165.92000000000002
6359.0,165.91
6360.0,165.9
6361.0,165.89000000000001
6362.0,165.88
6363.0,165.87
6364.0,165.86
6365.0,165.85000000000002
6366.0,165.84
6367.0,165.83
6368.0,165.82000000000002
6369.0,165.81
6370.0,165.8
6371.0,165.78500000000003
6372.0,165.77
6373.0,165.755
6374.0,165.74
6375.0,165.72500000000002
6376.0,165.71
6377.0,165.695
6378.0,165.68
6379.0,165.66500000000002
6380.0,165.65
6381.0,165.635
6382.0,165.62
6383.0,165.60500000000002
6384.0,165.59
6385.0,165.575
6386.0,165.56
6387.0,165.54500000000002
6388.0,165.53
6389.0,165.515
6390.0,165.5
6391.0,165.315
6392.0,165.13
6393.0,164.945
6394.0,164.76
6395.0,164.575
6396.0,164.39000000000001
6397.0,164.205
6398.0,164.02
6399.0,163.835
6400.0,163.65
6401.0,163.465
6402.0,163.28
6403.0,163.095
6404.0,162.91
6405.0,162.72500000000002
6406.0,162.54000000000002
6407.0,162.35500000000002
6408.0,162.17000000000002
6409.0,161.985
6410.0,161.8
6411.0,161.835
6412.0,161.87
6413.0,161.905
6414.0,161.94
6415.0,161.97500000000002
6416.0,162.01000000000002
6417.0,162.04500000000002
6418.0,162.08
6419.0,162.115
6420.0,162.15
6421.0,162.185
6422.0,162.22
6423.0,162.255
6424.0,162.29
6425.0,162.325
6426.0,162.36
6427.0,162.395
6428.0,162.43
6429.0,162.465
6430.0,162.5
6431.0,162.53
6432.0,162.56
6433.0,162.59
6434.0,162.62
6435.0,162.65
6436.0,162.68
6437.0,162.71
6438.0,162.74
6439.0,162.77
6440.0,162.8
6441.0,162.82999999999998
6442.0,162.85999999999999
6443.0,162.89
6444.0,162.92
6445.0,162.95
6446.0,162.98
6447.0,163.01
6448.0,163.04
6449.0,163.07
6450.0,163.1
6451.0,162.98
6452.0,162.85999999999999
6453.0,162.73999999999998
6454.0,162.62
6455.0,162.5
6456.0,162.38
6457.0,162.26
6458.0,162.14
6459.0,162.01999999999998
6460.0,161.89999999999998
6461.0,161.78
6462.0,161.66
6463.0,161.54
6464.0,161.42
6465.0,161.29999999999998
6466.0,161.17999999999998
6467.0,161.06
6468.0,160.94
6469.0,160.82
6470.0,160.7
6471.0,160.475
6472.0,160.25
6473.0,160.02499999999998
6474.0,159.79999999999998
6475.0,159.575
6476.0,159.35
6477.0,159.125
6478.0,158.89999999999998
6479.0,158.67499999999998
6480.0,158.45
6481.0,158.225
6482.0,158.0
6483.0,157.77499999999998
6484.0,157.54999999999998
6485.0,157.325
6486.0,157.1
6487.0,156.875
6488.0,156.64999999999998
6489.0,156.42499999999998
6490.0,156.2
6491.0,156.44
6492.0,156.67999999999998
6493.0,156.92
6494.0,157.16
6495.0,157.39999999999998
6496.0,157.64
6497.0,157.88
6498.0,158.12
6499.0,158.35999999999999
6500.0,158.6
6501.0,158.84
6502.0,159.07999999999998
6503.0,159.32
6504.0,159.56
6505.0,159.8
6506.0,160.04
6507.0,160.28
6508.0,160.52
6509.0,160.76
6510.0,161.0
6511.0,160.965
6512.0,160.93
6513.0,160.895
6514.0,160.86
6515.0,160.825
6516.0,160.79
6517.0,160.755
6518.0,160.72
6519.0,160.685
6520.0,160.65
6521.0,160.615
6522.0,160.58
6523.0,160.54500000000002
6524.0,160.51000000000002
6525.0,160.47500000000002
6526.0,160.44
6527.0,160.405
6528.0,160.37
6529.0,160.335
6530.0,160.3
6531.0,159.965
6532.0,159.63
6533.0,159.29500000000002
6534.0,158.96
6535.0,158.625
6536.0,158.29000000000002
6537.0,157.955
6538.0,157.62
6539.0,157.285
6540.0,156.95
6541.0,156.615
6542.0,156.28
6543.0,155.945
6544.0,155.61
6545.0,155.275
6546.0,154.94
6547.0,154.605
6548.0,154.26999999999998
6549.0,153.935
6550.0,153.6
6551.0,152.85999999999999
6552.0,152.12
6553.0,151.38
6554.0,150.64
6555.0,149.9
6556.0,149.16
6557.0,148.42
6558.0,147.68
6559.0,146.94
6560.0,146.2
6561.0,145.46
6562.0,144.72
6563.0,143.98000000000002
6564.0,143.24
6565.0,142.5
6566.0,141.76000000000002
6567.0,141.02
6568.0,140.28
6569.0,139.54000000000002
6570.0,138.8
6571.0,139.625
6572.0,140.45000000000002
6573.0,141.275
6574.0,142.10000000000002
6575.0,142.925
6576.0,143.75
6577.0,144.57500000000002
6578.0,145.4
6579.0,146.22500000000002
6580.0,147.05
6581.0,147.875
6582.0,148.70000000000002
6583.0,149.525
6584.0,150.35000000000002
6585.0,151.175
6586.0,152.0
6587.0,152.82500000000002
6588.0,153.65
6589.0,154.47500000000002
6590.0,155.3
6591.0,155.41000000000003
6592.0,155.52
6593.0,155.63
6594.0,155.74
6595.0,155.85000000000002
6596.0,155.96
6597.0,156.07
6598.0,156.18
6599.0,156.29000000000002
6600.0,156.4
6601.0,156.51
6602.0,156.62
6603.0,156.73000000000002
6604.0,156.84
6605.0,156.95
6606.0,157.06
6607.0,157.17000000000002
6608.0,157.28
6609.0,157.39
6610.0,157.5
6611.0,157.42
6612.0,157.34
6613.0,157.26
6614.0,157.18
6615.0,157.1
6616.0,157.02
6617.0,156.94
6618.0,156.86
6619.0,156.78
6620.0,156.7
6621.0,156.62
6622.0,156.54
6623.0,156.46
6624.0,156.38
6625.0,156.3
6626.0,156.22
6627.0,156.14000000000001
6628.0,156.06
6629.0,155.98000000000002
6630.0,155.9
6631.0,155.925
6632.0,155.95000000000002
6633.0,155.975
6634.0,156.0
6635.0,156.025
6636.0,156.05
6637.0,156.07500000000002
6638.0,156.1
6639.0,156.125
6640.0,156.15
6641.0,156.175
6642.0,156.20000000000002
6643.0,156.225
6644.0,156.25
6645.0,156.275
6646.0,156.3
6647.0,156.32500000000002
6648.0,156.35
6649.0,156.375
6650.0,156.4
6651.0,156.275
6652.0,156.15
6653.0,156.025
6654.0,155.9
6655.0,155.775
6656.0,155.65
6657.0,155.525
6658.0,155.4
6659.0,155.275
6660.0,155.15
6661.0,155.025
6662.0,154.9
6663.0,154.775
6664.0,154.65
6665.0,154.525
6666.0,154.4
6667.0,154.275
6668.0,154.15
6669.0,154.025
6670.0,153.9
6671.0,153.955
6672.0,154.01
6673.0,154.065
6674.0,154.12
6675.0,154.175
6676.0,154.23000000000002
6677.0,154.285
6678.0,154.34
6679.0,154.395
6680.0,154.45
6681.0,154.505
6682.0,154.56
6683.0,154.615
6684.0,154.67000000000002
6685.0,154.725
6686.0,154.78
6687.0,154.835
6688.0,154.89
6689.0,154.945
6690.0,155.0
6691.0,154.85
6692.0,154.7
6693.0,154.55
6694.0,154.4
6695.0,154.25
6696.0,154.1
6697.0,153.95
6698.0,153.8
6699.0,153.65
6700.0,153.5
6701.0,153.35
6702.0,153.2
6703.0,153.05
6704.0,152.9
6705.0,152.75
6706.0,152.6
6707.0,152.45
6708.0,152.3
6709.0,152.15
6710.0,152.0
6711.0,152.025
6712.0,152.05
6713.0,152.075
6714.0,152.1
6715.0,152.125
6716.0,152.15
6717.0,152.175
6718.0,152.2
6719.0,152.225
6720.0,152.25
6721.0,152.275
6722.0,152.3
6723.0,152.325
6724.0,152.35
6725.0,152.375
6726.0,152.4
6727.0,152.425
6728.0,152.45
6729.0,152.475
6730.0,152.5
6731.0,152.445
6732.0,152.39
6733.0,152.335
6734.0,152.28
6735.0,152.225
6736.0,152.17000000000002
6737.0,152.115
6738.0,152.06
6739.0,152.005
6740.0,151.95
6741.0,151.895
6742.0,151.84
6743.0,151.785
6744.0,151.73000000000002
6745.0,151.675
6746.0,151.62
6747.0,151.565
6748.0,151.51
6749.0,151.455
6750.0,151.4
6751.0,151.39000000000001
6752.0,151.38
6753.0,151.37
6754.0,151.36
6755.0,151.35
6756.0,151.34
6757.0,151.33
6758.0,151.32
6759.0,151.31
6760.0,151.3
6761.0,151.29
6762.0,151.28
6763.0,151.26999999999998
6764.0,151.26
6765.0,151.25
6766.0,151.23999999999998
6767.0,151.23
6768.0,151.22
6769.0,151.20999999999998
6770.0,151.2
6771.0,151.14999999999998
6772.0,151.1
6773.0,151.04999999999998
6774.0,151.0
6775.0,150.95
6776.0,150.89999999999998
6777.0,150.85
6778.0,150.79999999999998
6779.0,150.75
6780.0,150.7
6781.0,150.64999999999998
6782.0,150.6
6783.0,150.54999999999998
6784.0,150.5
6785.0,150.45
6786.0,150.39999999999998
6787.0,150.35
6788.0,150.29999999999998
6789.0,150.25
6790.0,150.2
6791.0,150.17
6792.0,150.14
6793.0,150.10999999999999
6794.0,150.07999999999998
6795.0,150.04999999999998
6796.0,150.01999999999998
6797.0,149.98999999999998
6798.0,149.95999999999998
6799.0,149.92999999999998
6800.0,149.89999999999998
6801.0,149.87
6802.0,149.84
6803.0,149.81
6804.0,149.78
6805.0,149.75
6806.0,149.72
6807.0,149.69
6808.0,149.66
6809.0,149.63
6810.0,149.6
6811.0,149.535
6812.0,149.47
6813.0,149.405
6814.0,149.34
6815.0,149.275
6816.0,149.21
6817.0,149.145
6818.0,149.08
6819.0,149.01500000000001
6820.0,148.95
6821.0,148.885
6822.0,148.82
6823.0,148.755
6824.0,148.69
6825.0,148.625
6826.0,148.56
6827.0,148.495
6828.0,148.43
6829.0,148.365
6830.0,148.3
6831.0,148.18
6832.0,148.06
6833.0,147.94
6834.0,147.82000000000002
6835.0,147.70000000000002
6836.0,147.58
6837.0,147.46
6838.0,147.34
6839.0,147.22
6840.0,147.10000000000002
6841.0,146.98000000000002
6842.0,146.86
6843.0,146.74
6844.0,146.62
6845.0,146.5
6846.0,146.38
6847.0,146.26000000000002
6848.0,146.14000000000001
6849.0,146.02
6850.0,145.9
6851.0,145.96
6852.0,146.02
6853.0,146.08
6854.0,146.14000000000001
6855.0,146.2
6856.0,146.26
6857.0,146.32
6858.0,146.38
6859.0,146.44
6860.0,146.5
6861.0,146.56
6862.0,146.62
6863.0,146.68
6864.0,146.74
6865.0,146.8
6866.0,146.85999999999999
6867.0,146.92
6868.0,146.98
6869.0,147.04
6870.0,147.1
6871.0,147.07
6872.0,147.04
6873.0,147.01
6874.0,146.98
6875.0,146.95
6876.0,146.92
6877.0,146.89
6878.0,146.85999999999999
6879.0,146.82999999999998
6880.0,146.8
6881.0,146.77
6882.0,146.74
6883.0,146.71
6884.0,146.68
6885.0,146.65
6886.0,146.62
6887.0,146.59
6888.0,146.56
6889.0,146.53
6890.0,146.5
6891.0,146.435
6892.0,146.37
6893.0,146.305
6894.0,146.24
6895.0,146.175
6896.0,146.10999999999999
6897.0,146.045
6898.0,145.98
6899.0,145.915
6900.0,145.85
6901.0,145.785
6902.0,145.72
6903.0,145.655
6904.0,145.59
6905.0,145.52499999999998
6906.0,145.45999999999998
6907.0,145.39499999999998
6908.0,145.32999999999998
6909.0,145.265
6910.0,145.2
6911.0,145.2
6912.0,145.2
6913.0,145.2
6914.0,145.2
6915.0,145.2
6916.0,145.2
6917.0,145.2
6918.0,145.2
6919.0,145.2
6920.0,145.2
6921.0,145.2
6922.0,145.2
6923.0,145.2
6924.0,145.2
6925.0,145.2
6926.0,145.2
6927.0,145.2
6928.0,145.2
6929.0,145.2
6930.0,145.2
6931.0,145.14
6932.0,145.07999999999998
6933.0,145.01999999999998
6934.0,144.95999999999998
6935.0,144.89999999999998
6936.0,144.84
6937.0,144.78
6938.0,144.72
6939.0,144.66
6940.0,144.6
6941.0,144.54
6942.0,144.48
6943.0,144.42
6944.0,144.35999999999999
6945.0,144.3
6946.0,144.24
6947.0,144.18
6948.0,144.12
6949.0,144.06
6950.0,144.0
6951.0,143.9
6952.0,143.8
6953.0,143.7
6954.0,143.6
6955.0,143.5
6956.0,143.4
6957.0,143.3
6958.0,143.2
6959.0,143.1
6960.0,143.0
6961.0,142.9
6962.0,142.8
6963.0,142.7
6964.0,142.6
6965.0,142.5
6966.0,142.4
6967.0,142.3
6968.0,142.2
6969.0,142.1
6970.0,142.0
6971.0,142.045
6972.0,142.09
6973.0,142.135
6974.0,142.18
6975.0,142.225
6976.0,142.27
6977.0,142.315
6978.0,142.36
6979.0,142.405
6980.0,142.45
6981.0,142.495
6982.0,142.54
6983.0,142.585
6984.0,142.63
6985.0,142.675
6986.0,142.72
6987.0,142.76500000000001
6988.0,142.81
6989.0,142.85500000000002
6990.0,142.9
6991.0,142.705
6992.0,142.51
6993.0,142.315
6994.0,142.12
6995.0,141.925
6996.0,141.73000000000002
6997.0,141.535
6998.0,141.34
6999.0,141.145
7000.0,140.95
7001.0,140.755
7002.0,140.56
7003.0,140.365
7004.0,140.17000000000002
7005.0,139.975
7006.0,139.78
7007.0,139.585
7008.0,139.39
7009.0,139.195
7010.0,139.0
7011.0,139.01
7012.0,139.02
7013.0,139.03
7014.0,139.04
7015.0,139.05
7016.0,139.06
7017.0,139.07
7018.0,139.07999999999998
7019.0,139.09
7020.0,139.1
7021.0,139.10999999999999
7022.0,139.12
7023.0,139.13
7024.0,139.14
7025.0,139.14999999999998
7026.0,139.16
7027.0,139.17
7028.0,139.17999999999998
7029.0,139.19
7030.0,139.2
7031.0,139.33499999999998
7032.0,139.47
7033.0,139.605
7034.0,139.73999999999998
7035.0,139.875
7036.0,140.01
7037.0,140.14499999999998
7038.0,140.28
7039.0,140.415
7040.0,140.55
7041.0,140.685
7042.0,140.82
7043.0,140.955
7044.0,141.09
7045.0,141.225
7046.0,141.36
7047.0,141.495
7048.0,141.63
7049.0,141.76500000000001
7050.0,141.9
7051.0,141.82500000000002
7052.0,141.75
7053.0,141.675
7054.0,141.6
7055.0,141.525
7056.0,141.45000000000002
7057.0,141.375
7058.0,141.3
7059.0,141.225
7060.0,141.15
7061.0,141.07500000000002
7062.0,141.0
7063.0,140.925
7064.0,140.85
7065.0,140.775
7066.0,140.70000000000002
7067.0,140.625
7068.0,140.55
7069.0,140.475
7070.0,140.4
7071.0,140.32
7072.0,140.24
7073.0,140.16
7074.0,140.08
7075.0,140.0
7076.0,139.92000000000002
7077.0,139.84
7078.0,139.76000000000002
7079.0,139.68
7080.0,139.60000000000002
7081.0,139.52
7082.0,139.44
7083.0,139.36
7084.0,139.28
7085.0,139.20000000000002
7086.0,139.12
7087.0,139.04000000000002
7088.0,138.96
7089.0,138.88000000000002
7090.0,138.8
7091.0,138.805
7092.0,138.81
7093.0,138.815
7094.0,138.82000000000002
7095.0,138.82500000000002
7096.0,138.83
7097.0,138.835
7098.0,138.84
7099.0,138.845
7100.0,138.85000000000002
7101.0,138.85500000000002
7102.0,138.86
7103.0,138.865
7104.0,138.87
7105.0,138.875
7106.0,138.88
7107.0,138.88500000000002
7108.0,138.89000000000001
7109.0,138.895
7110.0,138.9
7111.0,138.84
7112.0,138.78
7113.0,138.72
7114.0,138.66
7115.0,138.6
7116.0,138.54
7117.0,138.48
7118.0,138.42
7119.0,138.35999999999999
7120.0,138.3
7121.0,138.24
7122.0,138.18
7123.0,138.12
