r (AU),total_fragment_number
4.5121512151215119601488368e0,1.5018299682209052554853935e33
4.5126012601260123702218152e0,1.5020613736468743492271082e33
4.5130513051305127802947936e0,1.5022927914081665053092162e33
4.5135013501350131903677720e0,1.5025242215041833574708268e33
4.5139513951395136004407505e0,1.5027556639343323040585719e33
4.5144014401440140105137289e0,1.5029871186980063319002760e33
4.5148514851485144205867073e0,1.5032185857946168745678374e33
4.5153015301530148306596857e0,1.5034500652235603776535944e33
4.5157515751575152407326641e0,1.5036815569842410689700414e33
4.5162016201620156508056425e0,1.5039130610760643292511773e33
4.5166516651665160608786209e0,1.5041445774984306393146067e33
4.5171017101710173591300190e0,1.5043761062507430740513194e33
4.5175517551755177692029974e0,1.5046076473324026907396720e33
4.5180018001800181792759759e0,1.5048392007428148701136637e33
4.5184518451845185893489543e0,1.5050707664813855693680456e33
4.5189018901890189994219327e0,1.5053023445475106576344039e33
4.5193519351935194094949111e0,1.5055339349406004155631322e33
4.5198019801980198195678895e0,1.5057655376600544592807064e33
4.5202520252025202296408679e0,1.5059971527052767283692447e33
4.5207020702070206397138463e0,1.5062287800756717388716178e33
4.5211521152115210497868247e0,1.5064604197706448715218247e33
4.5216021602160214598598031e0,1.5066920717895963189070936e33
4.5220522052205218699327816e0,1.5069237361319305970702952e33
4.5225022502250222800057600e0,1.5071554127970536632061807e33
4.5229522952295226900787384e0,1.5073871017843694568968684e33
4.5234023402340231001517168e0,1.5076188030932787471903388e33
4.5238523852385235102246952e0,1.5078505167231903735851049e33
4.5243024302430239202976736e0,1.5080822426735074109721565e33
4.5247524752475243303706520e0,1.5083139809436303401690979e33
4.5252025202520247404436304e0,1.5085457315329680006744420e33
4.5256525652565251505166088e0,1.5087774944409223144576741e33
4.5261026102610255605895873e0,1.5090092696668998151742977e33
4.5265526552655259706625657e0,1.5092410572103061717886880e33
4.5270027002700272689139638e0,1.5094728570705424415792017e33
4.5274527452745276789869422e0,1.5097046692470186169658563e33
4.5279027902790280890599206e0,1.5099364937391343140751279e33
4.5283528352835284991328990e0,1.5101683305462975077144006e33
4.5288028802880289092058774e0,1.5104001796679141550784260e33
4.5292529252925293192788558e0,1.5106320411033858899063130e33
4.5297029702970297293518342e0,1.5108639148521212634661984e33
4.5301530153015301394248127e0,1.5110958009135242153402003e33
4.5306030603060305494977911e0,1.5113276992870038732572077e33
4.5310531053105309595707695e0,1.5115596099719607180348252e33
4.5315031503150313696437479e0,1.5117915329678018597893087e33
4.5319531953195317797167263e0,1.5120234682739375791710517e33
4.5324032403240321897897047e0,1.5122554158897677805369063e33
4.5328532853285325998626831e0,1.5124873758147010151550093e33
4.5333033303330330099356615e0,1.5127193480481438166808643e33
4.5337533753375334200086400e0,1.5129513325895007011573419e33
4.5342034203420338300816184e0,1.5131833294381807963133310e33
4.5346534653465342401545968e0,1.5134153385935874652701976e33
4.5351035103510346502275752e0,1.5136473600551286828353261e33
4.5355535553555350603005536e0,1.5138793938222083885908347e33
4.5360036003600354703735320e0,1.5141114398942357102656124e33
4.5364536453645358804465104e0,1.5143434982706177579759153e33
4.5369036903690362905194888e0,1.5145755689507587595342376e33
4.5373537353735375887708869e0,1.5148076519340707249732298e33
4.5378037803780379988438654e0,1.5150397472199515410371112e33
4.5382538253825384089168438e0,1.5152718548078192705964313e33
4.5387038703870388189898222e0,1.5155039746970720886257853e33
4.5391539153915392290628006e0,1.5157361068871217169274477e33
4.5396039603960396391357790e0,1.5159682513773749773872982e33
4.5400540054005400492087574e0,1.5162004081672384036608405e33
4.5405040504050404592817358e0,1.5164325772561185294035781e33
4.5409540954095408693547142e0,1.5166647586434227529621431e33
4.5414041404140412794276926e0,1.5168969523285622196780577e33
4.5418541854185416895006711e0,1.5171291583109423102853207e33
4.5423042304230420995736495e0,1.5173613765899721525128213e33
4.5427542754275425096466279e0,1.5175936071650507860262831e33
4.5432043204320429197196063e0,1.5178258500355997324607695e33
4.5436543654365433297925847e0,1.5180581052010194726338851e33
4.5441044104410437398655631e0,1.5182903726607220165782804e33
4.5445544554455441499385415e0,1.5185226524141124567975781e33
4.5450045004500445600115199e0,1.5187549444605990563295389e33
4.5454545454545449700844983e0,1.5189872487995926722853087e33
4.5459045904590453801574768e0,1.5192195654304969560166295e33
4.5463546354635457902304552e0,1.5194518943527253587080326e33
4.5468046804680462003034336e0,1.5196842355656881610099117e33
4.5472547254725474985548317e0,1.5199165890687904554258896e33
4.5477047704770479086278101e0,1.5201489548614379109203414e33
4.5481548154815483187007885e0,1.5203813329430451315993031e33
4.5486048604860487287737669e0,1.5206137233130200922701589e33
4.5490549054905491388467453e0,1.5208461259707696148187888e33
4.5495049504950495489197237e0,1.5210785409157045563563386e33
4.5499549954995499589927022e0,1.5213109681472357739939542e33
4.5504050405040503690656806e0,1.5215434076647666308530015e33
4.5508550855085507791386590e0,1.5217758594677157662647826e33
4.5513051305130511892116374e0,1.5220083235554859668899111e33
4.5517551755175515992846158e0,1.5222407999274875133787806e33
4.5522052205220520093575942e0,1.5224732885831298216906562e33
4.5526552655265524194305726e0,1.5227057895218286488530785e33
4.5531053105310528295035510e0,1.5229383027429853403747803e33
4.5535553555355532395765294e0,1.5231708282460145003617975e33
4.5540054005400536496495079e0,1.5234033660303272741556521e33
4.5544554455445540597224863e0,1.5236359160953310601029763e33
4.5549054905490544697954647e0,1.5238684784404370035452921e33
4.5553555355535548798684431e0,1.5241010530650565380544976e33
4.5558055805580552899414215e0,1.5243336399685976384379773e33
4.5562556255625557000143999e0,1.5245662391504734676498863e33
4.5567056705670561100873783e0,1.5247988506100922887279851e33
4.5571557155715574083387764e0,1.5250314743468710116213188e33
4.5576057605760578184117549e0,1.5252641103602092524563634e33
4.5580558055805582284847333e0,1.5254967586495253623340448e33
4.5585058505850586385577117e0,1.5257294192142293336743803e33
4.5589558955895590486306901e0,1.5259620920537300059758829e33
4.5594059405940594587036685e0,1.5261947771674408304230838e33
4.5598559855985598687766469e0,1.5264274745547752582005142e33
4.5603060306030602788496253e0,1.5266601842151363641991639e33
4.5607560756075606889226037e0,1.5268929061479459582844727e33
4.5612061206120610989955821e0,1.5271256403526059624259258e33
4.5616561656165615090685606e0,1.5273583868285341512636966e33
4.5621062106210619191415390e0,1.5275911455751399407570503e33
4.5625562556255623292145174e0,1.5278239165918362056297659e33
4.5630063006300627392874958e0,1.5280566998780309206892277e33
4.5634563456345631493604742e0,1.5282894954331418605756094e33
4.5639063906390635594334526e0,1.5285223032565787294785521e33
4.5643564356435639695064310e0,1.5287551233477518080484495e33
4.5648064806480643795794094e0,1.5289879557060713769356953e33
4.5652565256525647896523878e0,1.5292208003309586695449766e33
4.5657065706570651997253663e0,1.5294536572218150313850266e33
4.5661566156615656097983447e0,1.5296865263780570841745140e33
4.5666066606660660198713231e0,1.5299194077991026025536124e33
4.5670567056705673181227212e0,1.5301523014843584084082016e33
4.5675067506750677281956996e0,1.5303852074332342059279230e33
4.5679567956795681382686780e0,1.5306181256451486344440784e33
4.5684068406840685483416564e0,1.5308510561195131275285662e33
4.5688568856885689584146348e0,1.5310839988557394069836605e33
4.5693069306930693684876132e0,1.5313169538532423651457736e33
4.5697569756975697785605917e0,1.5315499211114334355868036e33
4.5702070207020701886335701e0,1.5317829006297286635646670e33
4.5706570657065705987065485e0,1.5320158924075342945044915e33
4.5711071107110710087795269e0,1.5322488964442701206590836e33
4.5715571557155714188525053e0,1.5324819127393490167522222e33
4.5720072007200718289254837e0,1.5327149412921798222824202e33
4.5724572457245722389984621e0,1.5329479821021831941936127e33
4.5729072907290726490714405e0,1.5331810351687679719843125e33
4.5733573357335730591444189e0,1.5334141004913502009124362e33
4.5738073807380734692173974e0,1.5336471780693407380891297e33
4.5742574257425738792903758e0,1.5338802679021562052330620e33
4.5747074707470742893633542e0,1.5341133699892089006072597e33
4.5751575157515746994363326e0,1.5343464843299145812392633e33
4.5756075607560751095093110e0,1.5345796109236866983136041e33
4.5760576057605755195822894e0,1.5348127497699404323970703e33
4.5765076507650759296552678e0,1.5350459008680863523704316e33
4.5769576957695772279066659e0,1.5352790642175436740257422e33
4.5774077407740776379796444e0,1.5355122398177298837727996e33
4.5778577857785780480526228e0,1.5357454276680483447329698e33
4.5783078307830784581256012e0,1.5359786277679225961539493e33
4.5787578757875788681985796e0,1.5362118401167649362987648e33
4.5792079207920792782715580e0,1.5364450647139902575038283e33
4.5796579657965796883445364e0,1.5366783015590125874144234e33
4.5801080108010800984175148e0,1.5369115506512511418226044e33
4.5805580558055805084904932e0,1.5371448119901138955357556e33
4.5810081008100809185634716e0,1.5373780855750226584193167e33
4.5814581458145813286364501e0,1.5376113714053891522755622e33
4.5819081908190817387094285e0,1.5378446694806320164357939e33
4.5823582358235821487824069e0,1.5380779798001632609326624e33
4.5828082808280825588553853e0,1.5383113023633980663329559e33
4.5832583258325829689283637e0,1.5385446371697568013502332e33
4.5837083708370833790013421e0,1.5387779842186500348652642e33
4.5841584158415837890743205e0,1.5390113435094952532878462e33
4.5846084608460841991472989e0,1.5392447150417105194885289e33
4.5850585058505846092202773e0,1.5394780988147095728822197e33
4.5855085508550850192932558e0,1.5397114948279070175749546e33
4.5859585958595854293662342e0,1.5399449030807237987410446e33
4.5864086408640858394392126e0,1.5401783235725713499523881e33
4.5868586858685862495121910e0,1.5404117563028680223099108e33
4.5873087308730875477635891e0,1.5406452012710350492183002e33
4.5877587758775879578365675e0,1.5408786584764778114115551e33
4.5882088208820883679095459e0,1.5411121279186201363677485e33
4.5886588658865887779825243e0,1.5413456095968829692611915e33
4.5891089108910891880555027e0,1.5415791035106722672866353e33
4.5895589558955895981284812e0,1.5418126096594147402259143e33
4.5900090009000900082014596e0,1.5420461280425198040382936e33
4.5904590459045904182744380e0,1.5422796586594084038980844e33
4.5909090909090908283474164e0,1.5425132015094974497543318e33
4.5913591359135912384203948e0,1.5427467565922029868649525e33
4.5918091809180916484933732e0,1.5429803239069450957131291e33
4.5922592259225920585663516e0,1.5432139034531369392530168e33
4.5927092709270924686393300e0,1.5434474952301994626589268e33
4.5931593159315928787123084e0,1.5436810992375478464976473e33
4.5936093609360932887852869e0,1.5439147154745984242574710e33
4.5940594059405936988582653e0,1.5441483439407738704949662e33
4.5945094509450941089312437e0,1.5443819846354885010857924e33
4.5949594959495945190042221e0,1.5446156375581609553612518e33
4.5954095409540949290772005e0,1.5448493027082067021185086e33
4.5958595859585953391501789e0,1.5450829800850475512230025e33
4.5963096309630957492231573e0,1.5453166696880986832415216e33
4.5967596759675961592961357e0,1.5455503715167836374217627e33
4.5972097209720974575475338e0,1.5457840855705129826444953e33
4.5976597659765978676205123e0,1.5460178118487119875396730e33
4.5981098109810982776934907e0,1.5462515503507941032918271e33
4.5985598559855986877664691e0,1.5464853010761796986145165e33
4.5990099009900990978394475e0,1.5467190640242894304516761e33
4.5994599459945995079124259e0,1.5469528391945393440612228e33
4.5999099909990999179854043e0,1.5471866265863460611618253e33
4.6003600360036003280583827e0,1.5474204261991331210011803e33
4.6008100810081007381313611e0,1.5476542380323151276853236e33
4.6012601260126011482043396e0,1.5478880620853182145353373e33
4.6017101710171015582773180e0,1.5481218983575564091965047e33
4.6021602160216019683502964e0,1.5483557468484460451571188e33
4.6026102610261023784232748e0,1.5485896075574123910471331e33
4.6030603060306027884962532e0,1.5488234804838726450459687e33
4.6035103510351031985692316e0,1.5490573656272445817937992e33
4.6039603960396036086422100e0,1.5492912629869500111560643e33
4.6044104410441040187151884e0,1.5495251725624078606944421e33
4.6048604860486044287881668e0,1.5497590943530364815098585e33
4.6053105310531048388611453e0,1.5499930283582568187766246e33
4.6057605760576052489341237e0,1.5502269745774875118260425e33
4.6062106210621056590071021e0,1.5504609330101515234450565e33
4.6066606660666060690800805e0,1.5506949036556666282738401e33
4.6071107110711073673314786e0,1.5509288865134546361778329e33
4.6075607560756077774044570e0,1.5511628815829353394098416e33
4.6080108010801081874774354e0,1.5513968888635250714581589e33
4.6084608460846085975504138e0,1.5516309083546499656438668e33
4.6089108910891090076233922e0,1.5518649400557277966071389e33
4.6093609360936094176963707e0,1.5520989839661769154489009e33
4.6098109810981098277693491e0,1.5523330400854208614168495e33
4.6102610261026102378423275e0,1.5525671084128840384498096e33
4.6107110711071106479153059e0,1.5528011889479787448108080e33
4.6111611161116110579882843e0,1.5530352816901316902816789e33
4.6116111611161114680612627e0,1.5532693866387626671152289e33
4.6120612061206118781342411e0,1.5535035037932914675642646e33
4.6125112511251122882072195e0,1.5537376331531430720283633e33
4.6129612961296126982801979e0,1.5539717747177323728439371e33
4.6134113411341131083531764e0,1.5542059284864846386409394e33
4.6138613861386135184261548e0,1.5544400944588228322063145e33
4.6143114311431139284991332e0,1.5546742726341658811017406e33
4.6147614761476143385721116e0,1.5549084630119330011192720e33
4.6152115211521147486450900e0,1.5551426655915532078837521e33
4.6156615661566151587180684e0,1.5553768803724399525797122e33
4.6161116111611155687910468e0,1.5556111073540210979104911e33
4.6165616561656159788640252e0,1.5558453465357141302858862e33
4.6170117011701172771154233e0,1.5560795979169457594877319e33
4.6174617461746176871884018e0,1.5563138614971349130777062e33
4.6179117911791180972613802e0,1.5565481372757025362301203e33
4.6183618361836185073343586e0,1.5567824252520750504964323e33
4.6188118811881189174073370e0,1.5570167254256705187471920e33
4.6192619261926193274803154e0,1.5572510377959150743034813e33
4.6197119711971197375532938e0,1.5574853623622264918054736e33
4.6201620162016201476262722e0,1.5577196991240326339565079e33
4.6206120612061205576992506e0,1.5579540480807521400878862e33
4.6210621062106209677722291e0,1.5581884092318099905991858e33
4.6215121512151213778452075e0,1.5584227825766285718165987e33
4.6219621962196217879181859e0,1.5586571681146299818359406e33
4.6224122412241221979911643e0,1.5588915658452397775175413e33
4.6228622862286226080641427e0,1.5591259757678748688104458e33
4.6233123312331230181371211e0,1.5593603978819648478002498e33
4.6237623762376234282100995e0,1.5595948321869332537346500e33
4.6242124212421238382830779e0,1.5598292786821944024893061e33
4.6246624662466242483560563e0,1.5600637373671833625269607e33
4.6251125112511246584290348e0,1.5602982082413173320270350e33
4.6255625562556250685020132e0,1.5605326913040230207713633e33
4.6260126012601254785749916e0,1.5607671865547164740178623e33
4.6264626462646258886479700e0,1.5610016939928293014647607e33
4.6269126912691262987209484e0,1.5612362136177821600559937e33
4.6273627362736275969723465e0,1.5614707454290011831126431e33
4.6278127812781280070453249e0,1.5617052894259125039557909e33
4.6282628262826284171183033e0,1.5619398456079307266914730e33
4.6287128712871288271912817e0,1.5621744139744897668609274e33
4.6291629162916292372642602e0,1.5624089945250062461828230e33
4.6296129612961296473372386e0,1.5626435872589126390465172e33
4.6300630063006300574102170e0,1.5628781921756244142491742e33
4.6305130513051304674831954e0,1.5631128092745726050282706e33
4.6309630963096308775561738e0,1.5633474385551795977099983e33
4.6314131413141312876291522e0,1.5635820800168703726939348e33
4.6318631863186316977021306e0,1.5638167336590699103796572e33
4.6323132313231321077751090e0,1.5640513994812008853237338e33
4.6327632763276325178480874e0,1.5642860774826928896117603e33
4.6332133213321329279210659e0,1.5645207676629665801876717e33
4.6336633663366333379940443e0,1.5647554700214463609902932e33
4.6341134113411337480670227e0,1.5649901845575600947229634e33
4.6345634563456341581400011e0,1.5652249112707356440890214e33
4.6350135013501345682129795e0,1.5654596501603919366501452e33
4.6354635463546349782859579e0,1.5656944012259571233400499e33
4.6359135913591353883589363e0,1.5659291644668596433228265e33
4.6363636363636357984319147e0,1.5661639398825184241601534e33
4.6368136813681362085048931e0,1.5663987274723659402413876e33
4.6372637263726375067562913e0,1.5666335272358260190446020e33
4.6377137713771379168292697e0,1.5668683391723213351263647e33
4.6381638163816383269022481e0,1.5671031632812814805722715e33
4.6386138613861387369752265e0,1.5673379995621291299388904e33
4.6390639063906391470482049e0,1.5675728480142941635421934e33
4.6395139513951395571211833e0,1.5678077086371983912476201e33
4.6399639963996399671941617e0,1.5680425814302708286800141e33
4.6404140414041403772671401e0,1.5682774663929370326997049e33
4.6408640864086407873401185e0,1.5685123635246268836226644e33
4.6413141314131411974130970e0,1.5687472728247633442358370e33
4.6417641764176416074860754e0,1.5689821942927693773261669e33
4.6422142214221420175590538e0,1.5692171279280763043615067e33
4.6426642664266424276320322e0,1.5694520737301125645059477e33
4.6431143114311428377050106e0,1.5696870316983008323160580e33
4.6435643564356432477779890e0,1.5699220018320692587255525e33
4.6440144014401436578509674e0,1.5701569841308474358200270e33
4.6444644464446440679239458e0,1.5703919785940565970041689e33
4.6449144914491444779969243e0,1.5706269852211286402065832e33
4.6453645364536448880699027e0,1.5708620040114908516698564e33
4.6458145814581452981428811e0,1.5710970349645708058669511e33
4.6462646264626457082158595e0,1.5713320780797914655848118e33
4.6467146714671461182888379e0,1.5715671333565832876001626e33
4.6471647164716474165402360e0,1.5718022007943755757682231e33
4.6476147614761478266132144e0,1.5720372803925921575670660e33
4.6480648064806482366861928e0,1.5722723721506626250822871e33
4.6485148514851486467591712e0,1.5725074760680168586298583e33
4.6489648964896490568321497e0,1.5727425921440786856878524e33
4.6494149414941494669051281e0,1.5729777203782771218811128e33
4.6498649864986498769781065e0,1.5732128607700434886774921e33
4.6503150315031502870510849e0,1.5734480133188042076284486e33
4.6507650765076506971240633e0,1.5736831780239877178980732e33
4.6512151215121511071970417e0,1.5739183548850146764303012e33
4.6516651665166515172700201e0,1.5741535439013267809865265e33
4.6521152115211519273429985e0,1.5743887450723438238195559e33
4.6525652565256523374159769e0,1.5746239583974979910883704e33
4.6530153015301527474889554e0,1.5748591838762128220406667e33
4.6534653465346531575619338e0,1.5750944215079219439873065e33
4.6539153915391535676349122e0,1.5753296712920543725531335e33
4.6543654365436539777078906e0,1.5755649332280362410592294e33
4.6548154815481543877808690e0,1.5758002073152965651304378e33
4.6552655265526547978538474e0,1.5760354935532672426953637e33
4.6557155715571552079268258e0,1.5762707919413752717662174e33
4.6561656165616556179998042e0,1.5765061024790488032767140e33
4.6566156615661560280727826e0,1.5767414251657191586947061e33
4.6570657065706573263241808e0,1.5769767600008150654146610e33
4.6575157515751577363971592e0,1.5772121069837664037525507e33
4.6579657965796581464701376e0,1.5774474661140010364117139e33
4.6584158415841585565431160e0,1.5776828373909488437081227e33
4.6588658865886589666160944e0,1.5779182208140437411830150e33
4.6593159315931593766890728e0,1.5781536163827089798537113e33
4.6597659765976597867620512e0,1.5783890240963761694184404e33
4.6602160216021601968350296e0,1.5786244439544798018791927e33
4.6606660666066606069080080e0,1.5788598759564439929444169e33
4.6611161116111610169809865e0,1.5790953201017046757679843e33
4.6615661566156614270539649e0,1.5793307763896874072102245e33
4.6620162016201618371269433e0,1.5795662448198223558174854e33
4.6624662466246622471999217e0,1.5798017253915405548272437e33
4.6629162916291626572729001e0,1.5800372181042764962414897e33
4.6633663366336630673458785e0,1.5802727229574557369205530e33
4.6638163816381634774188569e0,1.5805082399505098865626625e33
4.6642664266426638874918353e0,1.5807437690828722842483039e33
4.6647164716471642975648138e0,1.5809793103539699279896875e33
4.6651665166516647076377922e0,1.5812148637632355804065468e33
4.6656165616561651177107706e0,1.5814504293100996982756061e33
4.6660666066606655277837490e0,1.5816860069939947559862226e33
4.6665166516651659378567274e0,1.5819215968143494809328636e33
4.6669666966696663479297058e0,1.5821571987705934652011249e33
4.6674167416741676461811039e0,1.5823928128621652360182629e33
4.6678667866786680562540823e0,1.5826284390884906384749835e33
4.6683168316831684663270607e0,1.5828640774489995528872585e33
4.6687668766876688764000392e0,1.5830997279431273359482068e33
4.6692169216921692864730176e0,1.5833353905703012739004148e33
4.6696669666966696965459960e0,1.5835710653299593175103868e33
4.6701170117011701066189744e0,1.5838067522215267354080763e33
4.6705670567056705166919528e0,1.5840424512444406136688589e33
4.6710171017101709267649312e0,1.5842781623981305443783304e33
4.6714671467146713368379096e0,1.5845138856820278490043435e33
4.6719171917191717469108880e0,1.5847496210955626960932463e33
4.6723672367236721569838664e0,1.5849853686381718834900383e33
4.6728172817281725670568449e0,1.5852211283092838503588106e33
4.6732673267326729771298233e0,1.5854569001083322240104252e33
4.6737173717371733872028017e0,1.5856926840347514964468724e33
4.6741674167416737972757801e0,1.5859284800879703950626194e33
4.6746174617461742073487585e0,1.5861642882674239883204090e33
4.6750675067506746174217369e0,1.5864001085725476329133600e33
4.6755175517551750274947153e0,1.5866359410027657327802973e33
4.6759675967596754375676937e0,1.5868717855575145093054683e33
4.6764176417641758476406721e0,1.5871076422362316250250008e33
4.6768676867686762577136506e0,1.5873435110383458073333624e33
4.6773177317731775559650487e0,1.5875793919632906835414147e33
4.6777677767776779660380271e0,1.5878152850104987280385152e33
4.6782178217821783761110055e0,1.5880511901794032799051495e33
4.6786678667866787861839839e0,1.5882871074694411369863172e33
4.6791179117911791962569623e0,1.5885230368800390090638525e33
4.6795679567956796063299407e0,1.5887589784106383056687735e33
4.6800180018001800164029191e0,1.5889949320606628542791528e33
4.6804680468046804264758975e0,1.5892308978295549291171369e33
4.6809180918091808365488760e0,1.5894668757167461398809546e33
4.6813681368136812466218544e0,1.5897028657216683844992110e33
4.6818181818181816566948328e0,1.5899388678437541373612631e33
4.6822682268226820667678112e0,1.5901748820824410610032392e33
4.6827182718271824768407896e0,1.5904109084371599004322395e33
4.6831683168316828869137680e0,1.5906469469073439947287498e33
4.6836183618361832969867464e0,1.5908829974924333122719074e33
4.6840684068406837070597248e0,1.5911190601918580216080601e33
4.6845184518451841171327032e0,1.5913551350050540558910793e33
4.6849684968496845272056817e0,1.5915912219314504307458083e33
4.6854185418541849372786601e0,1.5918273209704885557032651e33
4.6858685868586853473516385e0,1.5920634321216000404616786e33
4.6863186318631857574246169e0,1.5922995553842199534837913e33
4.6867686768676861674975953e0,1.5925356907577813456197130e33
4.6872187218721874657489934e0,1.5927718382417230323270761e33
4.6876687668766878758219718e0,1.5930079978354731645395957e33
4.6881188118811882858949502e0,1.5932441695384760340920513e33
4.6885688568856886959679287e0,1.5934803533501580625359009e33
4.6890189018901891060409071e0,1.5937165492699597947110342e33
4.6894689468946895161138855e0,1.5939527572973128403156799e33
4.6899189918991899261868639e0,1.5941889774316542854252138e33
4.6903690369036903362598423e0,1.5944252096724194867327546e33
4.6908190819081907463328207e0,1.5946614540190429362402927e33
4.6912691269126911564057991e0,1.5948977104709631611750845e33
4.6917191719171915664787775e0,1.5951339790276123476961112e33
4.6921692169216919765517559e0,1.5953702596884261407268678e33
4.6926192619261923866247344e0,1.5956065524528407616516014e33
4.6930693069306927966977128e0,1.5958428573202956023886970e33
4.6935193519351932067706912e0,1.5960791742902216961756311e33
4.6939693969396936168436696e0,1.5963155033620616054649263e33
4.6944194419441940269166480e0,1.5965518445352411753472884e33
4.6948694869486944369896264e0,1.5967881978092070035005061e33
4.6953195319531948470626048e0,1.5970245631833875290886706e33
4.6957695769576952571355832e0,1.5972609406572224322605430e33
4.6962196219621956672085616e0,1.5974973302301473579396181e33
4.6966696669666960772815401e0,1.5977337319016014098139048e33
4.6971197119711973755329382e0,1.5979701456710187916550172e33
4.6975697569756977856059166e0,1.5982065715378342836953219e33
4.6980198019801981956788950e0,1.5984430095014904483873413e33
4.6984698469846986057518734e0,1.5986794595614174542774237e33
4.6989198919891990158248518e0,1.5989159217170555579750824e33
4.6993699369936994258978302e0,1.5991523959678404044038122e33
4.6998199819981998359708086e0,1.5993888823132113854819982e33
4.7002700270027002460437870e0,1.5996253807526055872850161e33
4.7007200720072006561167655e0,1.5998618912854560606629754e33
4.7011701170117010661897439e0,1.6000984139112045033772702e33
4.7016201620162014762627223e0,1.6003349486292897308855333e33
4.7020702070207018863357007e0,1.6005714954391416235037364e33
4.7025202520252022964086791e0,1.6008080543402024554540260e33
4.7029702970297027064816575e0,1.6010446253319098892725302e33
4.7034203420342031165546359e0,1.6012812084137018757257531e33
4.7038703870387035266276143e0,1.6015178035850175185017035e33
4.7043204320432039367005927e0,1.6017544108452904449112432e33
4.7047704770477043467735712e0,1.6019910301939603351031334e33
4.7052205220522047568465496e0,1.6022276616304677339172635e33
4.7056705670567051669195280e0,1.6024643051542482862771285e33
4.7061206120612055769925064e0,1.6027009607647410958707372e33
4.7065706570657059870654848e0,1.6029376284613844016949699e33
4.7070207020702072853168829e0,1.6031743082436135604429454e33
4.7074707470747076953898613e0,1.6034110001108711345671863e33
4.7079207920792081054628397e0,1.6036477040625921925304352e33
4.7083708370837085155358182e0,1.6038844200982178556333339e33
4.7088208820882089256087966e0,1.6041211482171883804853959e33
4.7092709270927093356817750e0,1.6043578884189359532456022e33
4.7097209720972097457547534e0,1.6045946407029086127436224e33
4.7101710171017101558277318e0,1.6048314050685376804473090e33
4.7106210621062105659007102e0,1.6050681815152637011965517e33
4.7110711071107109759736886e0,1.6053049700425277962919923e33
4.7115211521152113860466670e0,1.6055417706497673400393825e33
4.7119711971197117961196454e0,1.6057785833364205714356028e33
4.7124212421242122061926239e0,1.6060154081019332234673134e33
4.7128712871287126162656023e0,1.6062522449457345999897339e33
4.7133213321332130263385807e0,1.6064890938672712986806530e33
4.7137713771377134364115591e0,1.6067259548659801173850703e33
4.7142214221422138464845375e0,1.6069628279413030420947560e33
4.7146714671467142565575159e0,1.6071997130926765824243336e33
4.7151215121512146666304943e0,1.6074366103195430125959495e33
4.7155715571557150767034727e0,1.6076735196213411480672363e33
4.7160216021602154867764511e0,1.6079104409975118219084597e33
4.7164716471647158968494296e0,1.6081473744474912555038669e33
4.7169216921692163069224080e0,1.6083843199707240289186137e33
4.7173717371737176051738061e0,1.6086212775666489576103325e33
4.7178217821782180152467845e0,1.6088582472347039923455277e33
4.7182718271827184253197629e0,1.6090952289743348661108593e33
4.7187218721872188353927413e0,1.6093322227849775120601986e33
4.7191719171917192454657197e0,1.6095692286660718985726828e33
4.7196219621962196555386981e0,1.6098062466170602998704583e33
4.7200720072007200656116765e0,1.6100432766373832607934145e33
4.7205220522052204756846550e0,1.6102803187264850731763311e33
4.7209720972097208857576334e0,1.6105173728837976349478131e33
4.7214221422142212958306118e0,1.6107544391087701378590343e33
4.7218721872187217059035902e0,1.6109915174008396679853707e33
4.7223222322232221159765686e0,1.6112286077594484995489686e33
4.7227722772277225260495470e0,1.6114657101840368891593414e33
4.7232223222322229361225254e0,1.6117028246740442287348740e33
4.7236723672367233461955038e0,1.6119399512289171159533552e33
4.7241224122412237562684822e0,1.6121770898480920604294083e33
4.7245724572457241663414607e0,1.6124142405310136422281889e33
4.7250225022502245764144391e0,1.6126514032771186591946968e33
4.7254725472547249864874175e0,1.6128885780858563030801058e33
4.7259225922592253965603959e0,1.6131257649566604894256541e33
4.7263726372637258066333743e0,1.6133629638889789688306350e33
4.7268226822682262167063527e0,1.6136001748822508449830572e33
4.7272727272727275149577508e0,1.6138373979359140686494250e33
4.7277227722772279250307292e0,1.6140746330494215785758023e33
4.7281728172817283351037076e0,1.6143118802222021021566565e33
4.7286228622862287451766861e0,1.6145491394537054076039139e33
4.7290729072907291552496645e0,1.6147864107433734809093449e33
4.7295229522952295653226429e0,1.6150236940906488845254720e33
4.7299729972997299753956213e0,1.6152609894949707221403040e33
4.7304230423042303854685997e0,1.6154982969557844385101250e33
4.7308730873087307955415781e0,1.6157356164725305784748245e33
4.7313231323132312056145565e0,1.6159729480446531456388060e33
4.7317731773177316156875349e0,1.6162102916715935495330872e33
4.7322232223222320257605134e0,1.6164476473527966584532002e33
4.7326732673267324358334918e0,1.6166850150877053230820435e33
4.7331233123312328459064702e0,1.6169223948757595117987545e33
4.7335733573357332559794486e0,1.6171597867164061105114980e33
4.7340234023402336660524270e0,1.6173971906090813406045212e33
4.7344734473447340761254054e0,1.6176346065532387172846406e33
4.7349234923492344861983838e0,1.6178720345483095620197087e33
4.7353735373537348962713622e0,1.6181094745937476782469181e33
4.7358235823582353063443406e0,1.6183469266889930343454059e33
4.7362736273627357164173191e0,1.6185843908334841575424288e33
