r (AU),total_fragment_number
3.8739873987398736332465887e0,1.3790873028794466730404683e33
3.8744374437443744874087770e0,1.3793322969248556613971606e33
3.8748874887488748974817554e0,1.3795773058696612152186535e33
3.8753375337533753075547338e0,1.3798223297130225664977123e33
3.8757875787578757176277122e0,1.3800673684540920296980748e33
3.8762376237623761277006906e0,1.3803124220920340249592774e33
3.8766876687668765377736690e0,1.3805574906259994255931769e33
3.8771377137713769478466475e0,1.3808025740551529399696859e33
3.8775877587758773579196259e0,1.3810476723786477472436705e33
3.8780378037803777679926043e0,1.3812927855956427911775200e33
3.8784878487848781780655827e0,1.3815379137052949979209907e33
3.8789378937893785881385611e0,1.3817830567067638876972242e33
3.8793879387938794423007494e0,1.3820282145992104218812429e33
3.8798379837983798523737278e0,1.3822733873817889325494176e33
3.8802880288028802624467062e0,1.3825185750536612457678991e33
3.8807380738073806725196846e0,1.3827637776139819818434346e33
3.8811881188118810825926630e0,1.3830089950619178667585693e33
3.8816381638163814926656414e0,1.3832542273966197738251604e33
3.8820882088208819027386198e0,1.3834994746172509702612395e33
3.8825382538253823128115982e0,1.3837447367229718409810765e33
3.8829882988298827228845767e0,1.3839900137129413297470608e33
3.8834383438343831329575551e0,1.3842353055863175156304533e33
3.8838883888388835430305335e0,1.3844806123422625129277809e33
3.8843384338433843971927217e0,1.3847259339799329595584238e33
3.8847884788478848072657001e0,1.3849712704984932756619180e33
3.8852385238523852173386786e0,1.3852166218971012520791483e33
3.8856885688568856274116570e0,1.3854619881749178501851371e33
3.8861386138613860374846354e0,1.3857073693311060489675398e33
3.8865886588658864475576138e0,1.3859527653648230628064888e33
3.8870387038703868576305922e0,1.3861981762752304295377587e33
3.8874887488748872677035706e0,1.3864436020614902634578766e33
3.8879387938793876777765490e0,1.3866890427227638141722409e33
3.8883888388838880878495274e0,1.3869344982582123312862503e33
3.8888388838883884979225058e0,1.3871799686669970644053031e33
3.8892889288928893520846941e0,1.3874254539482804160563025e33
3.8897389738973897621576725e0,1.3876709541012219064623902e33
3.8901890189018901722306509e0,1.3879164691249859557631022e33
3.8906390639063905823036293e0,1.3881619990187317959512042e33
3.8910891089108909923766078e0,1.3884075437816264412396175e33
3.8915391539153914024495862e0,1.3886531034128282589299793e33
3.8919891989198918125225646e0,1.3888986779114999397795688e33
3.8924392439243922225955430e0,1.3891442672768059039279222e33
3.8928892889288926326685214e0,1.3893898715079094185930711e33
3.8933393339333930427414998e0,1.3896354906039711569196616e33
3.8937893789378934528144782e0,1.3898811245641535214345970e33
3.8942394239423943069766665e0,1.3901267733876229498900464e33
3.8946894689468947170496449e0,1.3903724370735415565825369e33
3.8951395139513951271226233e0,1.3906181156210711675782192e33
3.8955895589558955371956017e0,1.3908638090293773559381342e33
3.8960396039603959472685801e0,1.3911095172976228124195611e33
3.8964896489648963573415585e0,1.3913552404249736865442931e33
3.8969396939693967674145370e0,1.3916009784105918043784809e33
3.8973897389738971774875154e0,1.3918467312536421625224130e33
3.8978397839783975875604938e0,1.3920924989532888928852495e33
3.8982898289828979976334722e0,1.3923382815086964156065266e33
3.8987398739873984077064506e0,1.3925840789190305919776612e33
3.8991899189918992618686389e0,1.3928298911834538245255565e33
3.8996399639963996719416173e0,1.3930757183011328392327577e33
3.9000900090009000820145957e0,1.3933215602712309033172966e33
3.9005400540054004920875741e0,1.3935674170929176250654801e33
3.9009900990099009021605525e0,1.3938132887653533893915781e33
3.9014401440144013122335309e0,1.3940591752877069398907692e33
3.9018901890189017223065093e0,1.3943050766591409673203326e33
3.9023402340234021323794877e0,1.3945509928788245035058231e33
3.9027902790279025424524662e0,1.3947969239459228332779051e33
3.9032403240324029525254446e0,1.3950428698596023943887479e33
3.9036903690369033625984230e0,1.3952888306190264540563832e33
3.9041404140414042167606112e0,1.3955348062233654852582463e33
3.9045904590459046268335896e0,1.3957807966717801611389834e33
3.9050405040504050369065681e0,1.3960268019634441252101676e33
3.9054905490549054469795465e0,1.3962728220975194917683258e33
3.9059405940594058570525249e0,1.3965188570731752926390127e33
3.9063906390639062671255033e0,1.3967649068895762361921405e33
3.9068406840684066771984817e0,1.3970109715458933718658971e33
3.9072907290729070872714601e0,1.3972570510412905433390661e33
3.9077407740774074973444385e0,1.3975031453749370706675785e33
3.9081908190819079074174169e0,1.3977492545460002562947320e33
3.9086408640864083174903953e0,1.3979953785536494202764572e33
3.9090909090909087275633738e0,1.3982415173970510003649234e33
3.9095409540954095817255620e0,1.3984876710753722990034284e33
3.9099909990999099917985404e0,1.3987338395877814833263983e33
3.9104410441044104018715188e0,1.3989800229334481616201401e33
3.9108910891089108119444973e0,1.3992262211115442480139698e33
3.9113411341134112220174757e0,1.3994724341212312803436621e33
3.9117911791179116320904541e0,1.3997186619616811727385331e33
3.9122412241224120421634325e0,1.3999649046320649746367707e33
3.9126912691269124522364109e0,1.4002111621315482590994154e33
3.9131413141314128623093893e0,1.4004574344593035167165358e33
3.9135913591359132723823677e0,1.4007037216144986263921819e33
3.9140414041404136824553461e0,1.4009500235963011788000275e33
3.9144914491449145366175344e0,1.4011963404038871232946549e33
3.9149414941494149466905128e0,1.4014426720364179977118387e33
3.9153915391539153567634912e0,1.4016890184930714807884182e33
3.9158415841584157668364696e0,1.4019353797730093985905441e33
3.9162916291629161769094480e0,1.4021817558754088533943034e33
3.9167416741674165869824265e0,1.4024281467994365711822413e33
3.9171917191719169970554049e0,1.4026745525442664836963071e33
3.9176417641764174071283833e0,1.4029209731090664698405509e33
3.9180918091809178172013617e0,1.4031674084930058496709033e33
3.9185418541854182272743401e0,1.4034138586952579784685613e33
3.9189918991899186373473185e0,1.4036603237149956350539695e33
3.9194419441944194915095068e0,1.4039068035513878512526824e33
3.9198919891989199015824852e0,1.4041532982036065411940163e33
3.9203420342034203116554636e0,1.4043998076708218896250302e33
3.9207920792079207217284420e0,1.4046463319522040812927836e33
3.9212421242124211318014204e0,1.4048928710469305067037392e33
3.9216921692169215418743988e0,1.4051394249541673153796904e33
3.9221422142214219519473772e0,1.4053859936730927625182284e33
3.9225922592259223620203556e0,1.4056325772028729976411465e33
3.9230423042304227720933341e0,1.4058791755426851230245315e33
3.9234923492349231821663125e0,1.4061257886916981704939380e33
3.9239423942394235922392909e0,1.4063724166490860717913152e33
3.9243924392439244464014791e0,1.4066190594140233351193646e33
3.9248424842484248564744576e0,1.4068657169856761099998793e33
3.9252925292529252665474360e0,1.4071123893632258221645884e33
3.9257425742574256766204144e0,1.4073590765458420798997989e33
3.9261926192619260866933928e0,1.4076057785326988149474599e33
3.9266426642664264967663712e0,1.4078524953229670767457592e33
3.9270927092709269068393496e0,1.4080992269158242558011597e33
3.9275427542754273169123280e0,1.4083459733104422662429775e33
3.9279927992799277269853064e0,1.4085927345059941751220335e33
3.9284428442844281370582848e0,1.4088395105016565082536621e33
3.9288928892889285471312633e0,1.4090863012965997386152988e33
3.9293429342934294012934515e0,1.4093331068900044272475442e33
3.9297929792979298113664299e0,1.4095799272810384530544484e33
3.9302430243024302214394083e0,1.4098267624688786300817220e33
3.9306930693069306315123868e0,1.4100736124527009076839472e33
3.9311431143114310415853652e0,1.4103204772316766235296881e33
3.9315931593159314516583436e0,1.4105673568049880680418020e33
3.9320432043204318617313220e0,1.4108142511718060024281006e33
3.9324932493249322718043004e0,1.4110611603313029172786523e33
3.9329432943294326818772788e0,1.4113080842826570677910486e33
3.9333933393339330919502572e0,1.4115550230250455562413762e33
3.9338433843384335020232356e0,1.4118019765576402967589514e33
3.9342934293429343561854239e0,1.4120489448796221386147510e33
3.9347434743474347662584023e0,1.4122959279901612665558342e33
3.9351935193519351763313807e0,1.4125429258884365122405448e33
3.9356435643564355864043591e0,1.4127899385736307425524927e33
3.9360936093609359964773375e0,1.4130369660449098187830948e33
3.9365436543654364065503160e0,1.4132840083014554548944564e33
3.9369936993699368166232944e0,1.4135310653424430237804075e33
3.9374437443744372266962728e0,1.4137781371670507806385395e33
3.9378937893789376367692512e0,1.4140252237744538101323062e33
3.9383438343834380468422296e0,1.4142723251638315203808038e33
3.9387938793879384569152080e0,1.4145194413343595725082383e33
3.9392439243924393110773963e0,1.4147665722852159334818250e33
3.9396939693969397211503747e0,1.4150137180155777055776508e33
3.9401440144014401312233531e0,1.4152608785246263145274449e33
3.9405940594059405412963315e0,1.4155080538115333862301472e33
3.9410441044104409513693099e0,1.4157552438754803464174868e33
3.9414941494149413614422883e0,1.4160024487156437209047984e33
3.9419441944194417715152667e0,1.4162496683312052236541871e33
3.9423942394239421815882451e0,1.4164969027213416687113638e33
3.9428442844284425916612236e0,1.4167441518852264113575253e33
3.9432943294329430017342020e0,1.4169914158220454890104192e33
3.9437443744374434118071804e0,1.4172386945309716804904900e33
3.9441944194419442659693686e0,1.4174859880111907349851092e33
3.9446444644464446760423471e0,1.4177332962618754313147214e33
3.9450945094509450861153255e0,1.4179806192822095010540649e33
3.9455445544554454961883039e0,1.4182279570713688935577220e33
3.9459945994599459062612823e0,1.4184753096285356110181741e33
3.9464446444644463163342607e0,1.4187226769528884850937649e33
3.9468946894689467264072391e0,1.4189700590436057709820861e33
3.9473447344734471364802175e0,1.4192174558998691826452428e33
3.9477947794779475465531959e0,1.4194648675208587046630834e33
3.9482448244824479566261743e0,1.4197122939057560509977132e33
3.9486948694869483666991528e0,1.4199597350537389003859714e33
3.9491449144914487767721312e0,1.4202071909639889667899633e33
3.9495949594959496309343194e0,1.4204546616356839289465281e33
3.9500450045004500410072978e0,1.4207021470680072302000278e33
3.9504950495049504510802763e0,1.4209496472601414492036964e33
3.9509450945094508611532547e0,1.4211971622112657058462537e33
3.9513951395139512712262331e0,1.4214446919205634434720619e33
3.9518451845184516812992115e0,1.4216922363872097467445748e33
3.9522952295229520913721899e0,1.4219397956103900766207877e33
3.9527452745274525014451683e0,1.4221873695892872999843105e33
3.9531953195319529115181467e0,1.4224349583230842837187530e33
3.9536453645364533215911251e0,1.4226825618109572654090737e33
3.9540954095409537316641035e0,1.4229301800520943000856533e33
3.9545454545454545858262918e0,1.4231778130456750840979638e33
3.9549954995499549958992702e0,1.4234254607908790255651015e33
3.9554455445544554059722486e0,1.4236731232868915854440616e33
3.9558955895589558160452270e0,1.4239208005328982246918393e33
3.9563456345634562261182054e0,1.4241684925280748926630168e33
3.9567956795679566361911839e0,1.4244161992716073385449657e33
3.9572457245724570462641623e0,1.4246639207626815997554335e33
3.9576957695769574563371407e0,1.4249116570004756432616355e33
3.9581458145814578664101191e0,1.4251594079841795417065853e33
3.9585958595859582764830975e0,1.4254071737129686679841130e33
3.9590459045904586865560759e0,1.4256549541860322300461038e33
3.9594959495949595407182642e0,1.4259027494025525183154152e33
3.9599459945994599507912426e0,1.4261505593617109585237764e33
3.9603960396039603608642210e0,1.4263983840626956057015681e33
3.9608460846084607709371994e0,1.4266462235046867326590147e33
3.9612961296129611810101778e0,1.4268940776868723944264969e33
3.9617461746174615910831562e0,1.4271419466084322873534869e33
3.9621962196219620011561346e0,1.4273898302685530253184846e33
3.9626462646264624112291131e0,1.4276377286664223751214945e33
3.9630963096309628213020915e0,1.4278856418012234918765026e33
3.9635463546354632313750699e0,1.4281335696721372248544858e33
3.9639963996399636414480483e0,1.4283815122783524937769530e33
3.9644464446444644956102366e0,1.4286294696190536066793951e33
3.9648964896489649056832150e0,1.4288774416934254480580549e33
3.9653465346534653157561934e0,1.4291254285006540553306801e33
3.9657965796579657258291718e0,1.4293734300399254659150181e33
3.9662466246624661359021502e0,1.4296214463104236996161835e33
3.9666966696669665459751286e0,1.4298694773113365232341807e33
3.9671467146714669560481070e0,1.4301175230418514153386381e33
3.9675967596759673661210854e0,1.4303655835011489369701564e33
3.9680468046804677761940638e0,1.4306136586884200254628778e33
3.9684968496849681862670423e0,1.4308617486028501417737974e33
3.9689468946894685963400207e0,1.4311098532436253233206628e33
3.9693969396939694505022089e0,1.4313579726099316075212216e33
3.9698469846984698605751873e0,1.4316061067009579140969830e33
3.9702970297029702706481658e0,1.4318542555158894157745659e33
3.9707470747074706807211442e0,1.4321024190539147440451034e33
3.9711971197119710907941226e0,1.4323505973142190716352145e33
3.9716471647164715008671010e0,1.4325987902959921829575368e33
3.9720972097209719109400794e0,1.4328469979984212683513224e33
3.9725472547254723210130578e0,1.4330952204206923652343190e33
3.9729972997299727310860362e0,1.4333434575619903581027694e33
3.9734473447344731411590146e0,1.4335917094215102195160820e33
3.9738973897389735512319930e0,1.4338399759984397162742613e33
3.9743474347434744053941813e0,1.4340882572919585447267794e33
3.9747974797479748154671597e0,1.4343365533012636950456776e33
3.9752475247524752255401381e0,1.4345848640255365929626852e33
3.9756975697569756356131165e0,1.4348331894639748051105958e33
3.9761476147614760456860949e0,1.4350815296157571631477530e33
3.9765976597659764557590734e0,1.4353298844800818101677030e33
3.9770477047704768658320518e0,1.4355782540561321895148078e33
3.9774977497749772759050302e0,1.4358266383430980856017050e33
3.9779477947794776859780086e0,1.4360750373401701475321607e33
3.9783978397839780960509870e0,1.4363234510465375832580599e33
3.9788478847884785061239654e0,1.4365718794613875831186550e33
3.9792979297929793602861537e0,1.4368203225839122373695927e33
3.9797479747974797703591321e0,1.4370687804133010421931343e33
3.9801980198019801804321105e0,1.4373172529487443584626696e33
3.9806480648064805905050889e0,1.4375657401894328352819648e33
3.9810981098109810005780673e0,1.4378142421345522218383912e33
3.9815481548154814106510457e0,1.4380627587832997965343662e33
3.9819981998199818207240241e0,1.4383112901348587144838760e33
3.9824482448244822307970026e0,1.4385598361884274070108426e33
3.9828982898289826408699810e0,1.4388083969431910468418851e33
3.9833483348334830509429594e0,1.4390569723983440300756595e33
3.9837983798379834610159378e0,1.4393055625530723941299134e33
3.9842484248424843151781261e0,1.4395541674065760114804496e33
3.9846984698469847252511045e0,1.4398027869580351549374926e33
3.9851485148514851353240829e0,1.4400514212066517145894784e33
3.9855985598559855453970613e0,1.4403000701516108631630260e33
3.9860486048604859554700397e0,1.4405487337921061320656630e33
3.9864986498649863655430181e0,1.4407974121273287468619077e33
3.9869486948694867756159965e0,1.4410461051564733918807922e33
3.9873987398739871856889749e0,1.4412948128787284103830732e33
3.9878487848784875957619533e0,1.4415435352932879102370307e33
3.9882988298829880058349318e0,1.4417922723993454228501920e33
3.9887488748874884159079102e0,1.4420410241960936149389563e33
3.9891989198919892700700984e0,1.4422897906827237120678418e33
3.9896489648964896801430768e0,1.4425385718584292456443760e33
3.9900990099009900902160553e0,1.4427873677223997118508204e33
3.9905490549054905002890337e0,1.4430361782738358478541063e33
3.9909990999099909103620121e0,1.4432850035119225381504765e33
3.9914491449144913204349905e0,1.4435338434358593669853579e33
3.9918991899189917305079689e0,1.4437826980448364070017640e33
3.9923492349234921405809473e0,1.4440315673380515130628647e33
3.9927992799279925506539257e0,1.4442804513146915872775361e33
3.9932493249324929607269041e0,1.4445293499739556374304524e33
3.9936993699369933707998825e0,1.4447782633150354655468843e33
3.9941494149414937808728610e0,1.4450271913371286382596254e33
3.9945994599459946350350492e0,1.4452761340394266693635702e33
3.9950495049504950451080276e0,1.4455250914211210726536131e33
3.9954995499549954551810060e0,1.4457740634814157558308231e33
3.9959495949594958652539844e0,1.4460230502194944504699386e33
3.9963996399639962753269629e0,1.4462720516345613525024046e33
3.9968496849684966853999413e0,1.4465210677258016346548403e33
3.9972997299729970954729197e0,1.4467700984924206457801955e33
3.9977497749774975055458981e0,1.4470191439336098996733645e33
3.9981998199819979156188765e0,1.4472682040485597572077372e33
3.9986498649864983256918549e0,1.4475172788364726849325018e33
3.9990999099909987357648333e0,1.4477663682965427907159381e33
3.9995499549954995899270216e0,1.4480154724279604354314360e33
4.0000000000000000000000000e0,1.4482645912299295267800645e33
4.0004500450045004100729784e0,1.4485137247016412903263418e33
4.0009000900090008201459568e0,1.4487628728422938691638139e33
4.0013501350135012302189352e0,1.4490120356510822358518890e33
4.0018001800180016402919136e0,1.4492612131272039570233608e33
4.0022502250225020503648921e0,1.4495104052698534287768852e33
4.0027002700270024604378705e0,1.4497596120782336941224029e33
4.0031503150315028705108489e0,1.4500088335515316551687897e33
4.0036003600360032805838273e0,1.4502580696889541019208762e33
4.0040504050405036906568057e0,1.4505073204896934128646852e33
4.0045004500450041007297841e0,1.4507565859529451370203774e33
4.0049504950495045108027625e0,1.4510058660779102997852603e33
4.0054005400540049208757409e0,1.4512551608637873324832558e33
4.0058505850585053309487193e0,1.4515044703097671724485061e33
4.0063006300630057410216978e0,1.4517537944150540156124565e33
4.0067506750675061510946762e0,1.4520031331788439874560196e33
4.0072007200720065611676546e0,1.4522524866003372486853746e33
4.0076507650765069712406330e0,1.4525018546787302130118105e33
4.0081008100810073813136114e0,1.4527512374132178529947355e33
4.0085508550855077913865898e0,1.4530006348030026351833379e33
4.0090009000900082014595682e0,1.4532500468472852967445489e33
4.0094509450945094997109663e0,1.4534994735452587926251438e33
4.0099009900990099097839447e0,1.4537489148961270305261915e33
4.0103510351035103198569232e0,1.4539983708990872888501096e33
4.0108010801080107299299016e0,1.4542478415533351166170585e33
4.0112511251125111400028800e0,1.4544973268580764391407404e33
4.0117011701170115500758584e0,1.4547468268125065172109396e33
4.0121512151215119601488368e0,1.4549963414158257997642113e33
4.0126012601260123702218152e0,1.4552458706672327181244775e33
4.0130513051305127802947936e0,1.4554954145659294506105505e33
4.0135013501350131903677720e0,1.4557449731111152932374806e33
4.0139513951395136004407505e0,1.4559945463019883890988138e33
4.0144014401440148986921486e0,1.4562441341377520694348669e33
4.0148514851485153087651270e0,1.4564937366176062067214426e33
4.0153015301530157188381054e0,1.4567433537407489440520869e33
4.0157515751575161289110838e0,1.4569929855063810185937311e33
4.0162016201620165389840622e0,1.4572426319137063380474441e33
4.0166516651665169490570406e0,1.4574922929619216043548912e33
4.0171017101710173591300190e0,1.4577419686502330310601505e33
4.0175517551755177692029974e0,1.4579916589778355907226303e33
4.0180018001800181792759759e0,1.4582413639439363615775372e33
4.0184518451845185893489543e0,1.4584910835477352161006741e33
4.0189018901890189994219327e0,1.4587408177884297209248347e33
4.0193519351935194094949111e0,1.4589905666652269542852255e33
4.0198019801980198195678895e0,1.4592403301773276533487778e33
4.0202520252025202296408679e0,1.4594901083239299612090377e33
4.0207020702070206397138463e0,1.4597399011042406678708355e33
4.0211521152115210497868247e0,1.4599897085174582046580935e33
4.0216021602160214598598031e0,1.4602395305627861910415043e33
4.0220522052205218699327816e0,1.4604893672394299758740178e33
4.0225022502250222800057600e0,1.4607392185465894316314367e33
4.0229522952295226900787384e0,1.4609890844834678895540778e33
4.0234023402340231001517168e0,1.4612389650492678161911293e33
4.0238523852385235102246952e0,1.4614888602431913898614032e33
4.0243024302430239202976736e0,1.4617387700644451123393538e33
4.0247524752475243303706520e0,1.4619886945122274149489033e33
4.0252025202520247404436304e0,1.4622386335857485464593959e33
4.0256525652565251505166088e0,1.4624885872842034794302400e33
4.0261026102610255605895873e0,1.4627385556068027508611560e33
4.0265526552655259706625657e0,1.4629885385527482508405798e33
4.0270027002700263807355441e0,1.4632385361212410047658188e33
4.0274527452745267908085225e0,1.4634885483114918378669697e33
4.0279027902790272008815009e0,1.4637385751226977403160738e33
4.0283528352835276109544793e0,1.4639886165540695373432277e33
4.0288028802880280210274577e0,1.4642386726048056602723536e33
4.0292529252925293192788558e0,1.4644887432741100168045203e33
4.0297029702970297293518342e0,1.4647388285611954497824575e33
4.0301530153015301394248127e0,1.4649889284652609669908397e33
4.0306030603060305494977911e0,1.4652390429855119172826166e33
4.0310531053105309595707695e0,1.4654891721211553788929948e33
4.0315031503150313696437479e0,1.4657393158713941066015386e33
4.0319531953195317797167263e0,1.4659894742354377727168402e33
4.0324032403240321897897047e0,1.4662396472124871144058307e33
4.0328532853285325998626831e0,1.4664898348017489216733408e33
4.0333033303330330099356615e0,1.4667400370024314256760815e33
4.0337533753375334200086400e0,1.4669902538137391105758743e33
4.0342034203420347182600381e0,1.4672404852348776134560449e33
4.0346534653465351283330165e0,1.4674907312650540125518001e33
4.0351035103510355384059949e0,1.4677409919034713508730803e33
4.0355535553555359484789733e0,1.4679912671493421830322391e33
4.0360036003600363585519517e0,1.4682415570018695520392170e33
4.0364536453645367686249301e0,1.4684918614602573655950829e33
4.0369036903690371786979085e0,1.4687421805237178900818143e33
4.0373537353735375887708869e0,1.4689925141914544567397277e33
4.0378037803780379988438654e0,1.4692428624626790437204245e33
4.0382538253825384089168438e0,1.4694932253365909470389551e33
4.0387038703870388189898222e0,1.4697436028124050271506824e33
4.0391539153915392290628006e0,1.4699939948893228859136659e33
4.0396039603960396391357790e0,1.4702444015665576544010117e33
4.0400540054005400492087574e0,1.4704948228433149696960456e33
4.0405040504050404592817358e0,1.4707452587188016218035980e33
4.0409540954095408693547142e0,1.4709957091922223831158664e33
4.0414041404140412794276926e0,1.4712461742627947081615988e33
4.0418541854185416895006711e0,1.4714966539297196223381028e33
4.0423042304230420995736495e0,1.4717471481922079508754750e33
4.0427542754275425096466279e0,1.4719976570494705190038120e33
4.0432043204320429197196063e0,1.4722481805007077756596688e33
4.0436543654365433297925847e0,1.4724987185451389047540506e33
4.0441044104410437398655631e0,1.4727492711819652199146409e33
4.0445544554455441499385415e0,1.4729998384104010051360502e33
4.0450045004500445600115199e0,1.4732504202296507445800998e33
4.0454545454545449700844983e0,1.4735010166389281457806477e33
4.0459045904590453801574768e0,1.4737516276374376928995153e33
4.0463546354635457902304552e0,1.4740022532243968404654507e33
4.0468046804680462003034336e0,1.4742528933990097844098989e33
4.0472547254725466103764120e0,1.4745035481604836029680666e33
4.0477047704770470204493904e0,1.4747542175080357506687020e33
4.0481548154815474305223688e0,1.4750049014408718645951309e33
4.0486048604860478405953472e0,1.4752555999582021935166976e33
4.0490549054905482506683256e0,1.4755063130592378508938749e33
4.0495049504950495489197237e0,1.4757570407431899501871355e33
4.0499549954995499589927022e0,1.4760077830092667225531907e33
4.0504050405040503690656806e0,1.4762585398566850460600363e33
4.0508550855085507791386590e0,1.4765093112846485401783652e33
4.0513051305130511892116374e0,1.4767600972923729300546684e33
4.0517551755175515992846158e0,1.4770108978790664468456573e33
4.0522052205220520093575942e0,1.4772617130439439510066946e33
4.0526552655265524194305726e0,1.4775125427862093502388492e33
4.0531053105310528295035510e0,1.4777633871050875930606493e33
4.0535553555355532395765294e0,1.4780142459997768225656407e33
4.0540054005400536496495079e0,1.4782651194694959344344523e33
4.0544554455445549479009060e0,1.4785160075134589244313184e33
4.0549054905490553579738844e0,1.4787669101308708531788126e33
4.0553555355535557680468628e0,1.4790178273209462929019214e33
4.0558055805580561781198412e0,1.4792687590829001040560077e33
4.0562556255625565881928196e0,1.4795197054159451294838010e33
4.0567056705670569982657980e0,1.4797706663192907532635172e33
4.0571557155715574083387764e0,1.4800216417921532770023999e33
4.0576057605760578184117549e0,1.4802726318337426612394171e33
4.0580558055805582284847333e0,1.4805236364432717488172986e33
4.0585058505850586385577117e0,1.4807746556199559766521593e33
4.0589558955895590486306901e0,1.4810256893630078993563529e33
4.0594059405940594587036685e0,1.4812767376716380539295998e33
4.0598559855985598687766469e0,1.4815278005450659125132811e33
4.0603060306030602788496253e0,1.4817788779825002827248604e33
4.0607560756075606889226037e0,1.4820299699831580426323335e33
4.0612061206120610989955821e0,1.4822810765462485763139163e33
4.0616561656165615090685606e0,1.4825321976709925088324944e33
4.0621062106210619191415390e0,1.4827833333565974948840270e33
4.0625562556255623292145174e0,1.4830344836022795478453812e33
4.0630063006300627392874958e0,1.4832856484072543928630484e33
4.0634563456345631493604742e0,1.4835368277707394844657765e33
4.0639063906390635594334526e0,1.4837880216919442067317815e33
4.0643564356435639695064310e0,1.4840392301700868788809399e33
4.0648064806480643795794094e0,1.4842904532043820731382383e33
4.0652565256525647896523878e0,1.4845416907940388853515165e33
4.0657065706570651997253663e0,1.4847929429382819758089262e33
4.0661566156615656097983447e0,1.4850442096363233226620687e33
4.0666066606660660198713231e0,1.4852954908873751922929215e33
4.0670567056705664299443015e0,1.4855467866906544627694802e33
4.0675067506750668400172799e0,1.4857980970453814709242546e33
4.0679567956795672500902583e0,1.4860494219507641596835796e33
4.0684068406840676601632367e0,1.4863007614060269011052311e33
4.0688568856885680702362151e0,1.4865521154103776381155441e33
4.0693069306930693684876132e0,1.4868034839630395898507899e33
4.0697569756975697785605917e0,1.4870548670632253109233218e33
4.0702070207020701886335701e0,1.4873062647101548499352734e33
4.0706570657065705987065485e0,1.4875576769030387438863652e33
4.0711071107110710087795269e0,1.4878091036411002119128682e33
4.0715571557155714188525053e0,1.4880605449235486380929983e33
4.0720072007200718289254837e0,1.4883120007496107003275406e33
4.0724572457245722389984621e0,1.4885634711184963591554630e33
4.0729072907290726490714405e0,1.4888149560294222044143854e33
4.0733573357335730591444189e0,1.4890664554816134728532119e33
4.0738073807380734692173974e0,1.4893179694742798367805344e33
4.0742574257425747674687955e0,1.4895694980066416330288627e33
4.0747074707470751775417739e0,1.4898210410779168925876971e33
4.0751575157515755876147523e0,1.4900725986873268169806757e33
4.0756075607560759976877307e0,1.4903241708340822314378951e33
4.0760576057605764077607091e0,1.4905757575174069315563787e33
4.0765076507650768178336875e0,1.4908273587365175071737463e33
4.0769576957695772279066659e0,1.4910789744906314128187458e33
4.0774077407740776379796444e0,1.4913306047789678324023824e33
4.0778577857785780480526228e0,1.4915822496007442204534040e33
4.0783078307830784581256012e0,1.4918339089551849490295866e33
4.0787578757875788681985796e0,1.4920855828415037256647881e33
4.0792079207920792782715580e0,1.4923372712589220401130228e33
4.0796579657965796883445364e0,1.4925889742066559057511581e33
4.0801080108010800984175148e0,1.4928406916839273887939605e33
4.0805580558055805084904932e0,1.4930924236899559613828112e33
4.0810081008100809185634716e0,1.4933441702239573486642013e33
4.0814581458145813286364501e0,1.4935959312851567873870350e33
4.0819081908190817387094285e0,1.4938477068727708673889321e33
4.0823582358235821487824069e0,1.4940994969860213666542828e33
4.0828082808280825588553853e0,1.4943513016241274690940922e33
4.0832583258325829689283637e0,1.4946031207863100880016222e33
4.0837083708370833790013421e0,1.4948549544717881190575017e33
4.0841584158415837890743205e0,1.4951068026797847813980017e33
4.0846084608460841991472989e0,1.4953586654095163766303659e33
4.0850585058505846092202773e0,1.4956105426602081415034984e33
4.0855085508550850192932558e0,1.4958624344310755129335142e33
4.0859585958595854293662342e0,1.4961143407213466099730791e33
4.0864086408640858394392126e0,1.4963662615302365813079319e33
4.0868586858685862495121910e0,1.4966181968569695107654723e33
4.0873087308730866595851694e0,1.4968701467007668880997144e33
4.0877587758775870696581478e0,1.4971221110608481854520395e33
4.0882088208820874797311262e0,1.4973740899364377748802232e33
4.0886588658865878898041046e0,1.4976260833267542638345183e33
4.0891089108910882998770830e0,1.4978780912310226008334529e33
4.0895589558955895981284812e0,1.4981301136484625462487842e33
4.0900090009000900082014596e0,1.4983821505782984721382880e33
4.0904590459045904182744380e0,1.4986342020197512917952261e33
4.0909090909090908283474164e0,1.4988862679720410538217322e33
4.0913591359135912384203948e0,1.4991383484343941478882150e33
4.0918091809180916484933732e0,1.4993904434060332166701933e33
4.0922592259225920585663516e0,1.4996425528861777323090482e33
4.0927092709270924686393300e0,1.4998946768740543727055648e33
4.0931593159315928787123084e0,1.5001468153688837629226289e33
4.0936093609360932887852869e0,1.5003989683698871044838784e33
4.0940594059405936988582653e0,1.5006511358762948222849883e33
4.0945094509450949971096634e0,1.5009033178873232179332022e33
4.0949594959495954071826418e0,1.5011555144021960870255434e33
4.0954095409540958172556202e0,1.5014077254201432779969345e33
4.0958595859585962273285986e0,1.5016599509403822453761238e33
4.0963096309630966374015770e0,1.5019121909621408199854007e33
4.0967596759675970474745554e0,1.5021644454846381857357703e33
4.0972097209720974575475338e0,1.5024167145071079380570451e33
4.0976597659765978676205123e0,1.5026689980287623433312026e33
4.0981098109810982776934907e0,1.5029212960488349969880552e33
