,OBS_ID,DATE_OBS,DATE_END,FILTER,PA_PNT,RA_OBJ,DEC_OBJ,EXPOSURE,MID_TIME,EXTENSION,FITS_FILENAME,HELIO,HELIO_V,OBS_DIS,PHASE,RA,DEC,PX,PY
211,00033760002,2015-04-28T19:21:42.000,2015-04-28T19:24:58.000,V,62.0091444250304,352.918987,-22.20537,192.702194447721,2015-04-28T19:23:20.000,2,sw00033760002uvv_sk.img.gz,3.15587405383,-20.394541,3.61744938642928,15.2129,352.96514,-22.12996,372.9097802047397,766.5377894158148
212,00033760002,2015-04-28T19:25:01.000,2015-04-28T19:25:57.000,V,62.0091444250304,352.918987,-22.20537,55.879937704342,2015-04-28T19:25:29.000,3,sw00033760002uvv_sk.img.gz,3.155856464492,-20.3945777,3.61740719855821,15.2132,352.96529,-22.13002,373.7085797357721,766.7574442459975
213,00034470001,2016-04-10T10:50:45.000,2016-04-10T10:52:56.000,U,233.075756089477,67.81846,48.73819,129.275294993826,2016-04-10T10:51:50.500,1,sw00034470001uuu_sk.img.gz,2.495147048635,21.8360484,2.88647584989509,19.7964,67.81772,48.73879,551.8476720389684,415.4438288611383
214,00033517003,2014-11-05T08:03:21.000,2014-11-05T08:06:40.000,UVW1,241.008391869865,338.47148,-25.44652,196.622236698307,2014-11-05T08:05:00.500,1,sw00033517003uw1_sk.img.gz,5.033157776398,-17.1841042,4.65040452232822,10.847,338.42508,-25.52259,602.4429614186658,252.24708809646415
215,00033517003,2014-11-05T08:06:43.000,2014-11-05T08:10:03.000,UVW1,241.008391869865,338.47148,-25.44652,196.6330828954,2014-11-05T08:08:23.000,2,sw00033517003uw1_sk.img.gz,5.033134516424,-17.184136,4.65042105350509,10.8474,338.4246,-25.5227,605.9665011890896,253.41422128431094
216,00033517003,2014-11-05T08:10:06.000,2014-11-05T08:13:26.000,UVW1,241.008391869865,338.47148,-25.44652,196.622256409599,2014-11-05T08:11:46.000,3,sw00033517003uw1_sk.img.gz,5.033111199085,-17.184168,4.65043955684595,10.8478,338.42412,-25.52279,607.2445877825379,253.30675195595114
217,00033517003,2014-11-05T08:13:29.000,2014-11-05T08:16:49.000,UVW1,241.008391869865,338.47148,-25.44652,196.622236698307,2014-11-05T08:15:09.000,4,sw00033517003uw1_sk.img.gz,5.033087881808,-17.1842,4.65045989740142,10.8482,338.42364,-25.52286,608.1178945761923,252.7507104838644
218,00033517003,2014-11-05T08:16:52.000,2014-11-05T08:20:12.000,UVW1,241.008391869865,338.47148,-25.44652,196.622256409599,2014-11-05T08:18:32.000,5,sw00033517003uw1_sk.img.gz,5.033064564582,-17.1842319,4.65048188800583,10.8487,338.42317,-25.52292,609.6444576279008,252.68353238962868
219,00033517003,2014-11-05T08:20:15.000,2014-11-05T08:20:57.000,UVW1,241.008391869865,338.47148,-25.44652,42.2194437646435,2014-11-05T08:20:36.000,6,sw00033517003uw1_sk.img.gz,5.033050321567,-17.1842514,4.65049602046559,10.8491,338.4229,-25.52295,610.5008118290169,253.45657481412496
220,00034421001,2016-03-14T03:23:51.000,2016-03-14T03:26:56.000,UVW2,254.991719798875,63.01565,53.57333,182.581653669315,2016-03-14T03:25:23.500,1,sw00034421001uw2_sk.img.gz,2.144810486289,22.585055,2.08814520603757,27.1298,63.01632,53.57632,410.5053451710397,580.7142253308659
221,00033826003,2015-06-19T18:24:21.000,2015-06-19T18:27:40.000,UVW1,63.9991186641946,359.265699,-31.09111,196.611351137294,2015-06-19T18:26:00.500,1,sw00033826003uw1_sk.img.gz,2.523499264399,-21.7738699,2.13075571990383,23.3166,359.32185,-31.04211,384.08533332153473,680.1806623531076
222,00033826003,2015-06-19T18:27:43.000,2015-06-19T18:31:03.000,UVW1,63.9991186641946,359.265699,-31.09111,196.622197334387,2015-06-19T18:29:23.000,2,sw00033826003uw1_sk.img.gz,2.523469785626,-21.7739355,2.13068701825827,23.3165,359.32163,-31.0429,385.3067078706275,677.8340991538099
223,00033826003,2015-06-19T18:31:06.000,2015-06-19T18:34:26.000,UVW1,63.9991186641946,359.265699,-31.09111,196.622217045679,2015-06-19T18:32:46.000,3,sw00033826003uw1_sk.img.gz,2.52344023412,-21.7740012,2.1306201235173,23.3163,359.32142,-31.04366,385.8218019183086,675.0649505245515
224,00033826003,2015-06-19T18:34:29.000,2015-06-19T18:37:49.000,UVW1,63.9991186641946,359.265699,-31.09111,196.622217045679,2015-06-19T18:36:09.000,4,sw00033826003uw1_sk.img.gz,2.523410682665,-21.7740669,2.13055515532961,23.316,359.32125,-31.0444,386.4705058206347,673.0182828714762
225,00033826003,2015-06-19T18:37:52.000,2015-06-19T18:40:57.000,UVW1,63.9991186641946,359.265699,-31.09111,182.929145150783,2015-06-19T18:39:24.500,5,sw00033826003uw1_sk.img.gz,2.52338222305,-21.7741302,2.13049427282417,23.3158,359.32112,-31.04509,387.66684451242367,670.5288705725478
226,00033758001,2015-04-28T06:33:53.000,2015-04-28T06:36:58.000,U,52.9844857352366,352.844318,-22.1859,181.2025730698,2015-04-28T06:35:25.500,1,sw00033758001uuu_sk.img.gz,3.162154273176,-20.3814348,3.63132697452284,15.0984,352.87696,-22.10455,538.9511809661753,790.280063563823
227,00033822002,2015-06-19T16:48:20.000,2015-06-19T16:54:57.000,UGRISM,63.9845943981102,359.31732,-30.99156,390.74693583917,2015-06-19T16:51:38.500,1,sw00033822002ugu_sk.img.gz,2.524323467618,-21.7720371,2.13265040098687,23.3133,359.31944,-31.01741,586.8474907096748,1201.460026908306
228,00033517002,2014-11-05T07:56:21.000,2014-11-05T07:59:41.000,V,240.987371418428,338.47148,-25.44652,196.622236756971,2014-11-05T07:58:01.000,1,sw00033517002uvv_sk.img.gz,5.033205962083,-17.1840381,4.65037629626364,10.8466,338.42604,-25.52234,603.2819134708767,264.76800426189334
229,00033517002,2014-11-05T07:59:44.000,2014-11-05T08:02:57.000,V,240.987371418428,338.47148,-25.44652,190.356641335301,2014-11-05T08:01:20.500,2,sw00033517002uvv_sk.img.gz,5.033183046569,-17.1840695,4.65038874278176,10.8468,338.42559,-25.52246,606.777255909812,264.37704301368143
230,00034021002,2015-09-01T08:53:21.000,2015-09-01T08:56:41.000,V,285.001884124828,232.71504,-60.28859,196.611410212506,2015-09-01T08:55:01.000,1,sw00034021002uvv_sk.img.gz,1.559275023197,-23.1851636,1.20764299789668,40.3295,232.7241,-60.2947,639.9537016736713,644.2725378720907
231,00034021002,2015-09-01T08:56:44.000,2015-09-01T08:59:56.000,V,285.001884124828,232.71504,-60.28859,189.455364096711,2015-09-01T08:58:20.000,2,sw00034021002uvv_sk.img.gz,1.559244183459,-23.1851365,1.20766767968945,40.3308,232.72046,-60.29233,644.8073426142995,653.0980512500129
232,00033760003,2015-04-28T19:26:20.000,2015-04-28T19:29:40.000,UVW1,61.9944270053155,352.918987,-22.20537,196.709124366809,2015-04-28T19:28:00.000,1,sw00033760003uw1_sk.img.gz,3.155835875445,-20.3946207,3.61735875319246,15.2135,352.96546,-22.13008,385.750150363173,767.5632206268492
233,00033760003,2015-04-28T19:29:43.000,2015-04-28T19:33:02.000,UVW1,61.9944270053155,352.918987,-22.20537,196.633102606692,2015-04-28T19:31:22.500,2,sw00033760003uw1_sk.img.gz,3.155808264355,-20.3946784,3.61729549747493,15.2138,352.96569,-22.13015,386.26237609103663,767.5891416888218
234,00033760003,2015-04-28T19:33:05.000,2015-04-28T19:36:25.000,UVW1,61.9944270053155,352.918987,-22.20537,196.611390559878,2015-04-28T19:34:45.000,3,sw00033760003uw1_sk.img.gz,3.155780653327,-20.394736,3.61723429385603,15.2141,352.96591,-22.13021,385.82779524766306,767.5304000994342
235,00033760003,2015-04-28T19:36:28.000,2015-04-28T19:39:48.000,UVW1,61.9944270053155,352.918987,-22.20537,196.611390501214,2015-04-28T19:38:08.000,4,sw00033760003uw1_sk.img.gz,3.155752974185,-20.3947938,3.61717500276064,15.2144,352.96615,-22.13025,385.43230074149864,767.0348914661433
236,00033760003,2015-04-28T19:39:51.000,2015-04-28T19:43:11.000,UVW1,61.9944270053155,352.918987,-22.20537,196.633102606692,2015-04-28T19:41:31.000,5,sw00033760003uw1_sk.img.gz,3.155725295099,-20.3948516,3.61711768037232,15.2147,352.9664,-22.13028,383.8619620863017,767.1402129238193
237,00033760003,2015-04-28T19:43:14.000,2015-04-28T19:43:59.000,UVW1,61.9944270053155,352.918987,-22.20537,43.9459961929984,2015-04-28T19:43:36.500,6,sw00033760003uw1_sk.img.gz,3.155708183173,-20.3948874,3.61708314602306,15.2149,352.96657,-22.1303,382.5614807058874,766.7726466013319
238,00034425001,2016-03-14T08:13:53.000,2016-03-14T08:15:56.000,UVW2,254.972727770704,63.04014,53.51796,121.446017267164,2016-03-14T08:14:54.500,1,sw00034425001uw2_sk.img.gz,2.147432250192,22.5798443,2.09430920650852,27.0793,63.04068,53.52043,298.63795099679476,604.3990508385876
239,00034474001,2016-04-10T14:12:19.000,2016-04-10T14:15:39.000,UVW1,233.017635598456,67.867064,48.75979,196.622236698307,2016-04-10T14:13:59.000,1,sw00034474001uw1_sk.img.gz,2.496916947462,21.832117,2.89029265049527,19.7578,67.84624,48.7245,564.2923525832288,437.93354428670784
240,00034474001,2016-04-10T14:15:42.000,2016-04-10T14:19:02.000,UVW1,233.017635598456,67.867064,48.75979,196.622236756971,2016-04-10T14:17:22.000,2,sw00034474001uw1_sk.img.gz,2.496946568228,21.8320512,2.89035778919454,19.7572,67.84643,48.72431,565.0351449094763,435.43848199969307
241,00034474001,2016-04-10T14:19:05.000,2016-04-10T14:22:25.000,UVW1,233.017635598456,67.867064,48.75979,196.622236698307,2016-04-10T14:20:45.000,3,sw00034474001uw1_sk.img.gz,2.496976188776,21.8319854,2.89042471224416,19.7566,67.84663,48.7241,564.2680147045947,434.0336240624901
242,00034474001,2016-04-10T14:22:28.000,2016-04-10T14:25:47.000,UVW1,233.017635598456,67.867064,48.75979,196.622256409599,2016-04-10T14:24:07.500,4,sw00034474001uw1_sk.img.gz,2.497005736158,21.8319198,2.89049310419816,19.7561,67.84684,48.72386,563.8490291113451,433.6655677108271
243,00034474001,2016-04-10T14:25:51.000,2016-04-10T14:29:11.000,UVW1,233.017635598456,67.867064,48.75979,196.633122317984,2016-04-10T14:27:31.000,5,sw00034474001uw1_sk.img.gz,2.497035429261,21.8318538,2.89056325116433,19.7557,67.84709,48.72359,563.0473466247824,433.20640372611365
244,00034474001,2016-04-10T14:29:14.000,2016-04-10T14:29:56.000,UVW1,233.017635598456,67.867064,48.75979,41.8393742693134,2016-04-10T14:29:35.000,6,sw00034474001uw1_sk.img.gz,2.497053522269,21.8318136,2.89060656646791,19.7554,67.84726,48.72341,563.0101463189536,432.3930345628528
245,00034831001,2016-11-24T12:39:59.000,2016-11-24T12:43:56.000,U,349.957224945674,63.29847,56.620948,233.336224090604,2016-11-24T12:41:57.500,1,sw00034831001uuu_sk.img.gz,5.026562810593,17.1887068,4.19514551709403,6.646,63.1971,56.68624,780.5245916791418,919.4363449839594
246,00033822004,2015-06-19T17:09:21.000,2015-06-19T17:09:57.000,UVW2,63.9940044605353,359.31732,-30.99156,35.3726204781825,2015-06-19T17:09:39.000,1,sw00033822004uw2_sk.img.gz,2.524166188744,-21.7723868,2.13230892107031,23.3123,359.3187,-31.02133,1097.7671962700335,811.323047355773
247,00033822004,2015-06-19T17:02:21.000,2015-06-19T17:09:17.000,UGRISM,63.9940044605353,359.31732,-30.99156,409.228769038,2015-06-19T17:05:49.000,1,sw00033822004ugu_sk.img.gz,2.524199667754,-21.7723124,2.13237780306812,23.3125,359.31875,-31.02052,557.8588145172117,1153.3117947762644
248,00033822003,2015-06-19T16:55:21.000,2015-06-19T17:01:58.000,UGRISM,64.0091303326727,359.31732,-30.99156,390.269132595574,2015-06-19T16:58:39.500,1,sw00033822003ugu_sk.img.gz,2.524262186225,-21.7721733,2.13251143653269,23.3129,359.31902,-31.01899,541.9271830450818,1151.7510766017
249,00033826002,2015-06-19T18:16:20.000,2015-06-19T18:19:40.000,V,63.9906875208615,359.265699,-31.09111,196.611370848586,2015-06-19T18:18:00.000,1,sw00033826002uvv_sk.img.gz,2.523569212982,-21.7737144,2.1309261758437,23.3169,359.32234,-31.04011,379.9751666465654,686.4837158386295
250,00033826002,2015-06-19T18:19:43.000,2015-06-19T18:23:03.000,V,63.9906875208615,359.265699,-31.09111,196.6330828954,2015-06-19T18:21:23.000,2,sw00033826002uvv_sk.img.gz,2.523539661318,-21.7737801,2.13085296914599,23.3168,359.32214,-31.04098,381.72339343829003,683.4459069589144
